"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tmem86a",782.191453538354,-0.597552151253393,0.205045215042029,-2.9142457732111,0.00356549081508616,0.014256262658731
"Tmem86b",259.995937759741,0.428685641834598,0.138014590599288,3.10608929080002,0.00189579460358061,0.00839653953604438
"Tmem88b",86.9192777288691,0.892769782612077,0.231763935928124,3.85206515861445,0.00011712584504801,0.000802382713766268
"Tmem9",1242.04496139125,-0.362996843069777,0.0748668837866662,-4.84856353984413,1.24358699115108e-06,1.59314622944195e-05
"Tmem94",1750.60994417572,0.374090988054573,0.0854763922572127,4.37654161781736,1.20577177268274e-05,0.000113750228778815
"Tmem97",204.728169930962,-0.509894740579367,0.147884825265759,-3.44791792980147,0.00056492566516,0.00302728069657028
"Tmem9b",1183.79121915247,-0.434959991473748,0.0948118262560468,-4.58761326144172,4.48342201347176e-06,4.86526652510034e-05
"Tmie",253.883218980949,0.530830357485606,0.196967498116051,2.69501497740935,0.00703854671520362,0.0251669322384192
"Tmigd1",6745.22969679064,-1.01888962711853,0.207122547940986,-4.91925981621683,8.6872094421215e-07,1.17509319503865e-05
"Tmlhe",596.378899918361,-0.410920262165562,0.110229314132159,-3.72786735906649,0.000193106959992003,0.00122125500399092
"Tmprss9",66.1905934075508,-1.14777863563787,0.464908407949206,-2.4688274421642,0.0135556568549835,0.0429140813743729
"Tmsb4x",3408.68659052937,-0.730845179508436,0.129742657309833,-5.63303692603687,1.77063527142041e-08,4.04836081085039e-07
"Tmtc1",485.191311104307,0.475977796449658,0.134107598290151,3.54922317988162,0.000386369463352825,0.00220464960336714
"Tmx1",1279.44730334757,-0.395818946852035,0.0797130258525231,-4.96554913853527,6.85069435896754e-07,9.57352551250626e-06
"Tmx2",769.128966156915,-0.563641044037347,0.096191247255286,-5.85958764565632,4.64017933932326e-09,1.26050548323333e-07
"Tmx3",862.315759422725,-0.339125427443076,0.0975184934786775,-3.47754990203192,0.000506018849169631,0.00276196362567323
"Tnfaip8l3",7.32111025155472,1.55725288744046,0.637108106706408,2.44425219369885,0.014515275968192,0.0453330436327787
"Tnfrsf12a",302.383995944881,-0.758394647007702,0.157239735875408,-4.82317426180766,1.41291425513593e-06,1.78096435436812e-05
