"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Stat1",371.355662660828,0.578568097704147,0.203780133018034,2.83917813348833,0.00452298996558377,0.0189356071278959
"Stat2",515.789003981167,0.811945905607732,0.184251415757459,4.4067281777446,1.04943749302403e-05,0.000119084276769654
"Stat3",2675.88607325372,0.452556049755301,0.133085510295205,3.40049077282313,0.000672650060566486,0.0039302202506723
"Stat5b",1237.64055280613,0.220663255300271,0.0888742085241127,2.4828716785748,0.0130328026527137,0.044545256830664
"Stau1",872.981719754908,0.241545321789896,0.0786967406691341,3.06931798872623,0.0021454809354961,0.0102962876292175
"Stbd1",147.025784402241,-0.937613490326852,0.155208856791701,-6.04097929530648,1.53181636930342e-09,5.82433164298577e-08
"Steap4",944.948951190917,-0.279797359148304,0.104620391898438,-2.67440557305426,0.00748618551032717,0.0284656619456176
"Stim1",465.263297586853,0.518054147148302,0.117523017520654,4.40810794410769,1.04277573928069e-05,0.000118457092111805
"Stip1",1417.56374948091,-0.324953238390813,0.104945404220705,-3.09640275154329,0.0019588410305915,0.00951712814767674
"Stk11",1937.71887013077,0.385964881933886,0.0845974625478094,4.56236948851465,5.0579534387154e-06,6.36303031364319e-05
"Stk11ip",341.750803029138,0.37339077953997,0.101436498891317,3.68102984252281,0.000232293811922814,0.00164000504168139
"Stk26",20.9412156352949,-1.10353446424876,0.44678978090278,-2.4699187658656,0.0135143737316567,0.0457817381401536
"Stk3",140.75294323678,-0.482563671221081,0.136527010689259,-3.53456556900243,0.000408446082856464,0.00259912505264823
"Stk35",448.838856331185,0.487070115202527,0.124455033554999,3.91362326849786,9.09214518892435e-05,0.000748376086228911
"Stk38",654.760628315454,0.450314876968852,0.0757037756688658,5.94838068498149,2.70808180362386e-09,9.67126877766137e-08
"Stk39",1487.10314829451,-0.599547174690633,0.11672255086063,-5.13651535431667,2.79879493576036e-07,5.34077160962511e-06
"Stmn4",5.45949738536459,-2.42606500051953,0.762901702267749,-3.18004926887432,0.00147250014351978,0.0075023882312333
"Stom",2792.83873285905,-0.20840441038641,0.0724119599077091,-2.87803852639849,0.00400156266167723,0.017176041921858
"Stoml2",924.666305587428,-0.23593398567744,0.0918656187885352,-2.56825119983718,0.0102213056622656,0.0365456507713987
"Ston1",242.703642994835,0.783360886508523,0.205934863132011,3.80392554516794,0.000142421003016494,0.00109118046672036
"Stox2",317.213298093511,0.34528503994954,0.116886309000137,2.95402466638873,0.00313658934325672,0.0140842444511395
"Strip2",1778.71955551615,-0.362235991902461,0.142412999792457,-2.54355987466285,0.0109729249113704,0.0387615339196434
"Strn",659.61047505073,0.438459072881271,0.0973523030518042,4.50383872940277,6.67368585888384e-06,8.08939638009829e-05
"Stt3a",723.439331058856,-0.349723984313214,0.0834481528283212,-4.1909134289971,2.7783366181322e-05,0.000269050268484591
"Stx12",1040.52351616029,-0.290712609637411,0.0634439539258533,-4.58219564904743,4.60119094048152e-06,5.88528899792972e-05
"Stx16",644.457200802143,0.504490343381961,0.0914408629732839,5.51712141572151,3.44597369049811e-08,8.65961719468393e-07
"Stxbp5",363.75204566892,0.431819130023059,0.106539300493221,4.05314403252097,5.05338682353022e-05,0.000453292356793776
"Stxbp6",116.789313179094,-0.433214249053498,0.172875396215328,-2.50593351360364,0.012212858218474,0.0422912410216073
"Sub1",809.021877900419,-0.329965749056498,0.0765825457831194,-4.30862862656662,1.64269931424533e-05,0.000174365687626666
"Sucla2",12690.4205789877,-0.357607669483699,0.0574385973178303,-6.22591229909247,4.78761837022513e-10,2.06137314898285e-08
"Suclg1",7323.25970518334,-0.406504944733578,0.0856615007192088,-4.74548007355214,2.08012391519649e-06,2.98822312441526e-05
"Sugp1",520.896444651734,0.746894531473116,0.147577139171822,5.06104492650123,4.16964940344497e-07,7.53346230870643e-06
"Sugp2",713.918524797308,0.380412077510238,0.110681458581709,3.43699913594293,0.000588197479930642,0.00352849233937985
"Sulf1",525.421118650827,-0.632606467733514,0.151946235518201,-4.16335729263747,3.13602057294239e-05,0.000297542361622746
"Sumo1",231.060577932811,-0.376683757507197,0.130328021852019,-2.89027449472765,0.00384905573302073,0.0166665203623858
"Sumo3",928.058325262825,-0.365798030737281,0.0862727063349964,-4.24002035263493,2.23499521216918e-05,0.00022415946074807
"Sun2",2274.26576854432,0.601173133761189,0.106827082416226,5.62753489249909,1.82803193423432e-08,4.91927255541753e-07
"Supt3",223.945467686976,0.483445487984268,0.17659757531505,2.73755450561425,0.00618978619535191,0.0244662223935749
"Supt6",1428.1636500785,0.417921059081647,0.0839058752580732,4.98083188806776,6.33115217140022e-07,1.09223093611572e-05
"Susd2",49.9409811752016,-0.694261827174769,0.246306357793882,-2.81869227166175,0.00482197220323841,0.0199631216485642
"Susd5",17.7359951985167,-2.43511847590283,0.473394576134251,-5.14395094212538,2.69019811973916e-07,5.16578872615742e-06
"Susd6",2404.56268848792,0.452121097499647,0.109914261342082,4.11339795199577,3.89877431380689e-05,0.000359208953505355
"Svbp",189.019697527341,-0.589243600734016,0.122843549526027,-4.79669956629811,1.61301248349576e-06,2.41005824146947e-05
"Svil",7152.02189448139,0.356707700111636,0.0982746617696087,3.62970163100523,0.000283749014110835,0.00194314681034235
"Svip",657.433721879848,-0.466994208414167,0.0785364167102178,-5.94621231749436,2.74418162637105e-09,9.75460840908873e-08
"Syap1",556.556401507492,-0.299962363569247,0.105629786750061,-2.83975167231012,0.00451486652400781,0.0189119580212276
"Sybu",138.438890959952,-0.851261483432437,0.254985415453512,-3.33847126871316,0.000842407416363539,0.00477072892149562
"Syk",708.113886151205,0.553414777950493,0.0997948295340317,5.54552556013705,2.93072516865276e-08,7.50354006748031e-07
"Sympk",2492.4224816785,0.923501783373064,0.129474156386709,7.1327113390473,9.84108055996435e-13,8.90064593840562e-11
"Syn2",131.675767510883,1.41605388683857,0.519975507209938,2.72330882359589,0.00646316101426326,0.0253306195135933
"Sync",335.745013928717,-0.53216714112239,0.174151470541609,-3.05577173403909,0.00224482086294461,0.0106891236417783
"Syne1",2468.60915913377,0.365086627432461,0.137950091611543,2.64651239566059,0.00813265245349258,0.0304691658199375
"Syngap1",96.0238419096627,0.530375672026522,0.20343061559586,2.60715758281034,0.00912973331858254,0.0334653717426809
"Synj1",466.416248388199,0.443950469226453,0.103155948604353,4.30368267882632,1.67982215164537e-05,0.000177566262710231
"Synj2",1546.49374057629,0.472337748655865,0.0782788158802333,6.03404309766952,1.5990738708559e-09,6.04996141485952e-08
"Synj2bp",777.167642774924,-0.579452056341257,0.0902870189854743,-6.41788889313625,1.38177038516884e-10,7.25785578601571e-09
"Synpo",2944.67836452939,0.846112595230333,0.136833325679606,6.18352722940827,6.26849151458053e-10,2.60363839131422e-08
"Synpo2",2453.47470147378,0.347773227562965,0.126214168462038,2.75542145387241,0.00586165766777719,0.0233443036612752
"Synpo2l",1950.52563927216,0.363428799939949,0.129068933122709,2.81577286762283,0.00486600550532322,0.0201072976882577
"Synrg",694.374784327192,0.497051773616036,0.0923708889163032,5.38104352407404,7.4055285017927e-08,1.69451352020811e-06
"Syt12",267.472383010794,2.62678569739009,0.451805133345016,5.81397930993443,6.10049576510518e-09,1.92259954164191e-07
"Syvn1",441.164089709072,0.578203182050336,0.103173594795048,5.60417792167583,2.09245684507012e-08,5.56229615250378e-07
