"","Source","Target","Score"
"1370","Cdc42","Myo9a",1.9732707433725
"1371","Cdc42","Arhgap44",1.9732707433725
"1372","Pkn1","Ccnt2",1.97302668042425
"1373","Rxrg","Ncor2",1.97236852063293
"1374","Actb","Tuba1a",1.97227248006675
"1375","Tap2","Xdh",1.97018507177313
"1376","Sos1","Nostrin",1.96953000173676
"1377","Sos1","Smarcc2",1.96936785448543
"1378","Gzmb","Igf2r",1.96924921106756
"1379","Mtor","Akt1s1",1.96920487741909
"1380","Map2k3","Map3k4",1.96896105074188
"1381","Prkcd","Afap1",1.9689462738238
"1382","Rnf31","Wdr82",1.96790463256866
"1383","Txn1","Srp9",1.96780860777994
"1384","Nck1","Tgds",1.96716603711275
"1385","Csf3r","Fth1",1.96610268900463
"1386","Ctsb","Msmo1",1.96581299862896
"1387","Txn2","Ndufa5",1.96520053091012
"1388","Pxn","Ccdc80",1.9646262660649
"1389","Crk","Arhgap10",1.96417661099963
"1390","Rapgef3","Arhgap17",1.9635909490205
"1391","Calm1","Dmxl1",1.96309871919652
"1392","Calm3","Dmxl1",1.96309871919652
"1393","Calm2","Dmxl1",1.96309871919652
"1394","Itpr1","Itpr3",1.96270769833654
"1395","Pycard","Naa15",1.96270769833654
"1396","Ptk2b","Arhgap21",1.96270032093798
"1397","Irf4","Nfatc2",1.96215442978723
"1398","Cd9","Itga5",1.9618741351785
"1399","Ptk2","Trim72",1.96183725571768
"1400","Actb","Dstn",1.96183169311848
"1401","Irf9","Nlrc5",1.96117358159677
"1402","Tap2","Uba7",1.9600052190774
"1403","Arhgef12","Arhgap21",1.95963384534798
"1404","H2-D1","H2-Q4",1.95944030364421
"1405","F2r","Gna12",1.95882162586486
"1406","Rorc","Ppp2r5e",1.95882162586486
"1407","Ikbkb","Ppie",1.95866640545455
"1408","Cdc42","Mapt",1.95734042171034
"1409","Irak1","Ubc",1.95720489768019
"1410","Irf9","Gbp3",1.95705776067643
"1411","Serping1","Rarres2",1.95643399384016
"1412","Vdac2","Zfp35",1.95622091441555
"1413","Vdac2","Zfp72",1.95533934285163
"1414","Ctsb","S100a10",1.95498338159814
"1415","Pin1","Prpf40b",1.95426301038469
"1416","Gabarapl1","Tbc1d9b",1.95362133260119
"1417","Cd9","Igfbp6",1.95237666100661
"1418","F2r","Snx1",1.95148713649792
"1419","Nck1","Arhgap44",1.95081603763174
"1420","Mylk2","Cmya5",1.95072267856608
"1421","Mme","Nppa",1.95067790406915
"1422","Polr2f","Gpn1",1.95067476757549
"1423","Mapkapk2","Maz",1.95064112457248
"1424","Arpc1b","Mapre1",1.95052485240035
"1425","Atg5","Keap1",1.95052343240059
"1426","Itpr1","Ahcyl1",1.95015566615371
"1427","C1qc","Folr2",1.94957820060472
"1428","Irf9","Zc3hav1",1.94921394132143
"1429","Stat5b","Ankmy2",1.94909668388482
"1430","Pxn","Snx1",1.94875373468449
"1431","Rela","Map3k14",1.94815559640188
"1432","Grk5","Tnfaip8l1",1.94747197343941
"1433","Rxrg","Carm1",1.9472882233415
"1434","Dock1","Arhgap21",1.94635770462537
"1435","Cd9","Pkd2",1.94605531988441
"1436","Cdk4","Rala",1.94579647889827
"1437","Gnas","Tom1l2",1.94576753592037
"1438","Pdpk1","Sbf1",1.94490022512832
"1439","C1qc","Cd300ld",1.94352590466974
"1440","Stat2","Ube2l6",1.94342001138762
"1441","Jak3","Nsun2",1.94304546351964
"1442","H2-T24","Zbp1",1.94282807379182
"1443","Tkfc","Gpx8",1.94171840795161
"1444","Ikbkb","Malt1",1.94007707326705
"1445","Mmp2","Pdgfrl",1.94005633838765
"1446","Casp8","Eda2r",1.93972492166085
"1447","Casp8","Atp1a3",1.93972492166085
"1448","Jun","Dusp1",1.93958111266443
"1449","Vdac2","Csad",1.93896989566406
"1450","Actb","Cad",1.93844304980462
"1451","Vcam1","Yaf2",1.93791091143794
"1452","Pik3r1","Arhgap44",1.9378967318205
"1453","Mylk3","Cmya5",1.93783971804282
"1454","Serping1","Serpinb1a",1.93715633369243
"1455","Stim1","Mast3",1.93675486338748
"1456","Itgb1","Prkce",1.93667422561293
"1457","Calm3","Camta2",1.93638104446518
"1458","Calm1","Camta2",1.93638104446518
"1459","Calm2","Camta2",1.93638104446518
"1460","Tank","Sumo1",1.93590458258655
"1461","Prkce","Mapk3",1.93552988754413
"1462","Serping1","Lrp1",1.93548879605214
"1463","Stat1","Ogfr",1.93544519103534
"1464","Marcksl1","Tceal1",1.93529630213902
"1465","Vdac2","Oraov1",1.93449535736386
"1466","Stat5b","Dpp9",1.9340067585556
"1467","Stat2","Trim25",1.93210321092624
"1468","Nck1","Rapgef5",1.93170726295898
"1469","Rbck1","Wdr82",1.93123856915986
"1470","Bcl2","Bbc3",1.93078470987939
"1471","Calm2","Hspe1",1.93058883877893
"1472","Calm1","Hspe1",1.93058883877893
"1473","Calm3","Hspe1",1.93058883877893
"1474","Gnb1","Mapk3",1.93046346480946
"1475","Chuk","Ncoa2",1.92932099834024
"1476","Mme","Ndufa9",1.92837718858573
"1477","Ctnnb1","Tnik",1.928099209626
"1478","Hsp90aa1","Nudcd2",1.92437762206896
"1479","Vdac2","Rapgef3",1.92404997644508
"1480","Serping1","Sfrp1",1.92403457962996
"1481","Mylk2","Map3k1",1.9236501922519
"1482","Ptk2b","Map3k4",1.92340993295807
"1483","Map3k1","Map4k2",1.92319711504638
"1484","Mmp2","Itgbl1",1.92306189661076
"1485","Mmp2","Serpine2",1.92293582399498
"1486","Mylk2","Trdn",1.92280469323805
"1487","Irf7","Uba7",1.92264979996889
"1488","Ptpn11","Rpia",1.92262744081859
"1489","Serping1","Fstl1",1.92233993274203
"1490","Itgb1","Cd47",1.92231725831107
"1491","Hsp90aa1","Stam2",1.92222555485728
"1492","Cdc42","Cdc42bpg",1.92214926163274
"1493","Gnb4","Mapk3",1.9218448297961
"1494","Map2k3","Pkn1",1.92144211955019
"1495","C1qc","Ctsb",1.9209814667629
"1496","H2-Q4","Irf7",1.92085953969354
"1497","Map3k1","Crtc1",1.9207617353527
"1498","Cd81","Crip1",1.91934549967755
"1499","Polr2h","Ints1",1.91896597632081
"1500","C1qc","Srgn",1.91823602180034
"1501","Syk","Cdk12",1.9178947574319
"1502","Calm2","Capza1",1.91707520306522
"1503","Calm1","Capza1",1.91707520306522
"1504","Calm3","Capza1",1.91707520306522
"1505","Rap1a","Cct3",1.91617965531032
"1506","Itpr1","Arhgap1",1.91617905769954
"1507","Mapkapk2","Arpc5",1.91617905769954
"1508","Itga5","Mmp9",1.91596027318201
"1509","Gnai3","Rgs12",1.91594568797973
"1510","Dock1","Nipa2",1.91542609747444
"1511","Polr2f","Rpap3",1.91407113367131
"1512","Syk","Rps6kb2",1.91302944716858
"1513","Gng12","Ripk3",1.91253423763715
"1514","Sos1","Grap",1.91164541497892
"1515","Rela","Polr1b",1.91147058835213
"1516","Rela","Cd3eap",1.91147058835213
"1517","Cfd","Lgals1",1.91078229518462
"1518","Chuk","Ppic",1.91051992939151
"1519","Tap1","Cd274",1.9102819890129
"1520","Chuk","Map3k14",1.91003584814962
"1521","Pxn","Arhgap42",1.90926066132715
"1522","Prkcd","Ppm1b",1.90762637860848
"1523","Hsp90aa1","Pgam2",1.90758516446044
"1524","Txn1","Atp5l",1.90690942288052
"1525","Tap1","Znfx1",1.9068013897147
"1526","Myl2","Sh3bgr",1.90638663737127
"1527","Tkfc","Naa15",1.90603831914814
"1528","Itpr1","Trpc3",1.90590935727482
"1529","Irak1","Camkk2",1.90521601275691
"1530","Txn1","Zpr1",1.90497894091072
"1531","Stat2","Ubr4",1.90482569561777
"1532","Polr1d","Ndufb7",1.90389118218582
"1533","Hsp90ab1","Rangrf",1.90255095509133
"1534","Hsp90ab1","Slc29a1",1.90255095509133
"1535","Mmp2","Bace1",1.90201976280514
"1536","Bcl2","Atp2a3",1.90199796298612
"1537","Tap2","Trafd1",1.90171487250518
"1538","Oas3","Znfx1",1.90166062004369
"1539","Chuk","Ppil3",1.90058738479297
"1540","Ikbkb","Mtif2",1.89896172160297
"1541","Actb","Exosc5",1.89883741541394
"1542","Actb","Hsp90aa1",1.89853553878993
"1543","Polr3k","Cd3eap",1.89811515006704
"1544","Nfkb1","Paics",1.89760493623271
"1545","Stat2","Tap2",1.89626540606332
"1546","Gnb1","Pdcl",1.89609473884639
"1547","Limk2","Mbp",1.89568119849469
"1548","Icam2","Slc29a1",1.89557237947542
"1549","Icam2","Sppl2a",1.89557237947542
"1550","Rap1a","Cdipt",1.89538719405709
"1551","Malt1","Diablo",1.89527495653397
"1552","Rap1a","Rap1gap",1.89444809661813
"1553","Ctsb","Sfxn2",1.89425953945329
"1554","Hspa8","Paics",1.89372427145236
"1555","Calm1","Pmpcb",1.89302107121534
"1556","Calm2","Pmpcb",1.89302107121534
"1557","Calm3","Pmpcb",1.89302107121534
"1558","Crk","Fnbp1",1.8922303349234
"1559","Vdac2","Rps27l",1.89006848396025
"1560","Itga6","Mme",1.89004842917484
"1561","Vdac2","Zfp712",1.89000343100952
"1562","Il2rg","Jak3",1.88954137913652
"1563","Mme","Mtdh",1.88952689298162
"1564","Ikbkb","Syk",1.88896741874623
"1565","Trim25","Carm1",1.88833197448889
"1566","Mapk8","Dusp16",1.88789031148281
"1567","Hspa8","Chordc1",1.88673941805314
"1568","Gnai3","Dgkd",1.88660253807552
"1569","Ptk2b","Nsun2",1.88571478475774
"1570","F2r","Atp13a2",1.8835632774269
"1571","Rnf31","Cdc40",1.8835632774269
"1572","Rxra","Smarcd1",1.88302093687707
"1573","Vdac2","Ubqln2",1.88296969668522
"1574","Stat3","Ndufa13",1.88204491939086
"1575","Actr2","Isyna1",1.88067727349039
"1576","Arhgap5","Arhgap20",1.88043108120542
"1577","Prkce","Arhgap27",1.87984954153649
"1578","Rapgef3","Smarcc2",1.87955901048804
"1579","Pdpk1","Cwc27",1.87924388352303
"1580","Atg5","Ndufb5",1.87903169863739
"1581","Actb","Pgam2",1.87861171271015
"1582","Gucy1a2","Adcy1",1.87857281858396
"1583","Nck1","Prickle3",1.87837931842091
"1584","Tank","Mul1",1.87812892310194
"1585","Calm2","Pcx",1.87797439673727
"1586","Calm1","Pcx",1.87797439673727
"1587","Calm3","Pcx",1.87797439673727
"1588","Syk","Cdk13",1.87693102843468
"1589","Irf7","Znfx1",1.87663107640537
"1590","Gnai3","Cd59b",1.87659830995153
"1591","Gnai3","Nucb1",1.87659830995153
"1592","Adcy9","Gucy1a2",1.8757637988208
"1593","Myl2","Xirp1",1.87575368852163
"1594","Cxcr4","Stat2",1.87546519082707
"1595","Calm1","Ddah1",1.87491679720983
"1596","Calm3","Ddah1",1.87491679720983
"1597","Calm2","Ddah1",1.87491679720983
"1598","Prkce","Papss1",1.87463955403905
"1599","Actb","Galk2",1.87461488898339
"1600","Pdpk1","Ppib",1.87460511037557
"1601","Map3k1","Ppp6c",1.8741092503742
"1602","Hspa8","Atad1",1.87365094656411
"1603","Irf9","Pou2f1",1.87264470370405
"1604","Sos1","Rgl3",1.87047872900644
"1605","Gzmb","Serpinb9",1.87041722601998
"1606","Gzmb","Ube4b",1.87041722601998
"1607","Gnai3","Lypla1",1.87026115373419
"1608","Stat2","Tyk2",1.87004971158558
"1609","Txn1","Cnih4",1.86972497575584
"1610","Mtor","Gtf3c2",1.86966061805742
"1611","Rapgef3","Rasal2",1.86956505338708
"1612","Arhgap5","Chm",1.86846707048153
"1613","Cd3d","Amfr",1.86837833759364
"1614","Map2k7","Map3k5",1.86826529578616
"1615","Plcg1","Phactr2",1.86616779990322
"1616","Gnas","Rapgef3",1.86499161354322
"1617","Ctsk","Pdgfrl",1.86488544893041
"1618","Vdac2","Zfp46",1.86483902023519
"1619","Pdpk1","Ephb1",1.86438442883718
"1620","Rap1a","Arhgef1",1.86333993999074
"1621","Jak3","Mpp5",1.86327973274615
"1622","Pdpk1","Ppic",1.86041543875149
"1623","Gucy1a2","Mpp5",1.8602411262043
"1624","Vdac2","Rer1",1.8601928315918
"1625","Hspa8","Psmd3",1.85942893592551
"1626","Tap1","Uba7",1.85847891233266
"1627","Polr1d","Rprd2",1.85812988732346
"1628","Hspa8","Dars2",1.8580657910461
"1629","Hspa8","Pepd",1.8580657910461
"1630","Oas2","Znfx1",1.85771722850382
"1631","Ctnnb1","Ubc",1.85705766997194
"1632","Pik3r1","Ubc",1.85705766997194
"1633","Nck1","Scarf2",1.85695103309263
"1634","Pxn","Rnf157",1.8569295161069
"1635","Mme","Lamtor1",1.85665664829207
"1636","Ikbkb","Polr1d",1.85560854244477
"1637","Hsp90aa1","Aldh4a1",1.85478447132209
"1638","Hsp90aa1","Adipor2",1.85478447132209
"1639","Arpc5","Tom1l1",1.85460379004326
"1640","Actb","Ssh3",1.85418044099492
"1641","Bcl2","Pkmyt1",1.85390062690499
"1642","Limk2","Mpp5",1.85325492383799
"1643","Chuk","Ppib",1.85275158049944
"1644","Gabarapl1","Tbc1d5",1.85255207893078
"1645","Gabarapl1","Fundc1",1.85255207893078
"1646","Actb","Hspa8",1.85232708732678
"1647","Stat3","Slc39a14",1.85121515643868
"1648","Vdac2","Zfp146",1.85064521076015
"1649","Cxcr4","Dpp4",1.84987080522797
"1650","Ptk2","Mpp5",1.84936288643394
"1651","Actr3b","Fip1l1",1.84926583419769
"1652","Itga6","Plec",1.84920437664869
"1653","Myl2","Sdhb",1.84912939499782
"1654","Cdc42","Gnb1",1.84892357087915
"1655","Map2k7","Mapk3",1.8487759305342
"1656","Adcy6","Gucy1a2",1.84853413648079
"1657","Gnas","Stam2",1.84849573688348
"1658","Stat1","Hectd3",1.8478718845538
"1659","Cdk4","Zfp335",1.84785755932808
"1660","Smad2","Lemd3",1.84680480943666
"1661","Pdpk1","Ppil3",1.84667296186012
"1662","Cdc42","Arhgap10",1.84585974239667
"1663","Tap2","Irgm2",1.84521395802813
"1664","Hspa8","Impdh2",1.84504297282342
"1665","Nfkb1","2410004B18Rik",1.84500080364842
"1666","Mme","Stag2",1.8446501287076
"1667","Dnm2","Pef1",1.84248242178614
"1668","Hsp90ab1","Trmt5",1.84193154782633
"1669","Hsp90ab1","Adck2",1.84193154782633
"1670","Nck1","Arhgap33",1.84138171432301
"1671","Smad2","Mks1",1.83997293667244
"1672","Smad2","Rnpc3",1.83997293667244
"1673","Arhgap5","Ablim1",1.83976384073299
"1674","Chuk","Nktr",1.83971944503787
"1675","Pxn","Klhl21",1.83964823870315
"1676","Irak1","Mpp5",1.83951947026412
"1677","Chuk","Csf2ra",1.83942265578071
"1678","Pxn","Smarcc1",1.83872323222613
"1679","Nfkb1","Spag9",1.83792945906544
"1680","Lyn","Sphk2",1.83781517283251
"1681","Lyn","Tmx1",1.83781517283251
"1682","Rxra","Carm1",1.83706525937941
"1683","Ripk3","Zbp1",1.83691529542625
"1684","Pdpk1","Pea15a",1.83676533772018
"1685","Pdpk1","Zc3hc1",1.83676533772018
"1686","Rnf31","Akap8l",1.83630122251361
"1687","Notch1","Ptbp3",1.83563728487093
"1688","Ctnnb1","Dot1l",1.83476649882982
"1689","Hspa8","Ctdsp2",1.83411448589641
"1690","Actb","Gcn1l1",1.8326317826818
"1691","Rxra","Znhit3",1.83256906035285
"1692","Casp8","Clip3",1.83209122446692
"1693","Plcg1","Isg20l2",1.83193433703582
"1694","Irf7","Samhd1",1.83162743148046
"1695","Rxra","Ncor2",1.83095751094856
"1696","Arpc1b","S100a11",1.83089094482739
"1697","Arhgap5","Ptk2b",1.83075077174772
"1698","Mme","Vdac2",1.82983128362503
"1699","Stat1","Xdh",1.82888034461212
"1700","Foxo3","Sirt3",1.82804288040325
"1701","Psme3","Spg7",1.82728788777831
"1702","Csf2ra","Ikbkb",1.82710984679716
"1703","Pin1","Map1s",1.82603466855721
"1704","Cdk4","Sertad1",1.82562889104133
"1705","Tap1","Xdh",1.82495375184817
"1706","Stat2","Zc3hav1",1.82409979522254
"1707","Gnai3","Fbxw7",1.82404592513603
"1708","Icam2","Cyb5r1",1.82325922199539
"1709","Ctsk","Lum",1.82286904325269
"1710","Gabarapl1","Atg10",1.82271150572024
"1711","Gabarapl1","Tbc1d7",1.82271150572024
"1712","Irak1","Sash1",1.82169454294262
"1713","C1qc","Psmb9",1.82125613057724
"1714","Crk","Vdac2",1.82120027127394
"1715","Chuk","Cwc27",1.82078279409598
"1716","Txn1","Rplp2",1.81843320477583
"1717","Nck1","Phactr2",1.81790662002095
"1718","Nck1","Urb1",1.81790662002095
"1719","Csf3r","Syk",1.81762128930859
"1720","Arpc1b","Aarsd1",1.81677294768474
"1721","Hspa8","Dnajb2",1.81618838819645
"1722","Tirap","Irak1",1.81600353419958
"1723","Gnb5","Eif2s3y",1.81576926047956
"1724","Rxrg","Nr0b2",1.81500269690923
"1725","Nras","Cnksr1",1.814931697053
"1726","Serping1","Il2rg",1.81403400840327
"1727","Arhgef1","Ncor2",1.81301588782731
"1728","Grk5","Glg1",1.81273944334202
"1729","Grk5","Maea",1.81273944334202
"1730","Ctsk","Igf1",1.81263864404673
"1731","Syk","Fcgr4",1.81261177976171
"1732","Syk","Nsun2",1.81137161807897
"1733","Actb","Pdcl3",1.81106512942461
"1734","Gnas","Pde1a",1.8109715548751
"1735","Rap1a","Hlcs",1.80948902033219
"1736","Rapgef3","Rgl3",1.80933430458686
"1737","Mylk2","Sgcg",1.80920518688185
"1738","Fcgr4","Zbp1",1.80878908131081
"1739","Actb","Myo18b",1.80831648857315
"1740","Pdpk1","Ppil1",1.80828151705441
"1741","Gbp3","Cd274",1.80824048884915
"1742","Pik3r2","Syk",1.80723995015001
"1743","Syk","Ppil1",1.807104674622
"1744","Vdac2","Dgkh",1.80707163380202
"1745","Gsk3a","Cwc27",1.80667476055601
"1746","Txn2","Prorsd1",1.80652759764666
"1747","Hsp90ab1","4930402H24Rik",1.80619206125948
"1748","Cd9","Itgb1",1.80590890219491
"1749","Oas3","Ube2l6",1.80554213141295
"1750","Malt1","Rnf31",1.80516571932026
"1751","Rxrg","Itgb3bp",1.80516571932026
"1752","Gsk3a","Vta1",1.80357371967716
"1753","Ikbkb","Zc3h12a",1.80354542406531
"1754","Plcg1","Nfat5",1.80274616838619
"1755","Plcg1","Extl3",1.80274616838619
"1756","Il2rg","Stat1",1.8027268150181
"1757","Rxrb","Carm1",1.80264715838462
"1758","Tfrc","Atg9a",1.80249157695425
"1759","Gzmb","Plat",1.80050652008731
"1760","Gnas","Uqcrb",1.80000116186329
"1761","Lyn","Mpp5",1.79955398041375
"1762","Tfrc","Tbc1d17",1.79875265524379
"1763","Mapk4","Ppil3",1.79838331462793
"1764","Bcl2","Cpt1a",1.79809575806917
"1765","Gnas","Arhgap33",1.79776615334526
"1766","Itgb1","Nov",1.7976720198285
"1767","Itgb1","Tnc",1.7976720198285
"1768","Gsk3a","Ppil3",1.79719759482009
"1769","Vcam1","Lypla2",1.79632346660946
"1770","H2-D1","Rnf139",1.79600582150897
"1771","Vdac2","Klf7",1.79588537757854
"1772","Icam2","Cd47",1.79501777984319
"1773","Cd81","Mme",1.79450975468717
"1774","Calm2","Eps15l1",1.79450703926614
"1775","Calm1","Eps15l1",1.79450703926614
"1776","Calm1","Arpc2",1.79450703926614
"1777","Calm3","Arpc2",1.79450703926614
"1778","Calm3","Eps15l1",1.79450703926614
"1779","Calm2","Arpc2",1.79450703926614
"1780","Dnm2","Sorbs1",1.79448153326985
"1781","Psme3","Tfdp2",1.79331032002142
"1782","Tirap","Prkra",1.79279572450878
"1783","Gnb1","Atxn10",1.79278867265566
"1784","Ikbkb","Polr1b",1.79266879337047
"1785","Ikbkb","Cd3eap",1.79266879337047
"1786","Arpc1b","Tpd52l2",1.79242199627765
"1787","Txn1","Chchd1",1.79238338568121
"1788","Polr1d","Polr2d",1.79164306563484
"1789","Gzmb","Psmb9",1.79154154770868
"1790","Stat2","Samhd1",1.7914343433647
"1791","Chuk","Ppil1",1.79120186663272
"1792","Cdc42","Pggt1b",1.79052577764696
"1793","Dnm2","Wipi2",1.79018752937623
"1794","Il2rg","Cd274",1.78987159179155
"1795","Txn1","Ndufb7",1.78905023729294
"1796","Arhgap5","Rapgef5",1.78901689360373
"1797","Tap2","Samhd1",1.78755125433941
"1798","Actr3b","Snx1",1.78720373933061
"1799","Chuk","Mylk3",1.78717686567438
"1800","Hsp90ab1","Paics",1.78684748600472
"1801","Map3k1","Mpp5",1.78676564694433
"1802","Plcg1","Pi4ka",1.78670267132361
"1803","Smad2","Arid1b",1.78657459197893
"1804","Irak1","Prkcd",1.78635788382212
"1805","Ctnnb1","Cdh11",1.78620154365626
"1806","Prkce","Plrg1",1.78611591106255
"1807","Gnai3","Eif5",1.78568778931094
"1808","Nck1","Rngtt",1.78540631297665
"1809","Nck1","Isg20l2",1.78540631297665
"1810","Hsp90aa1","Pabpc4",1.78521876995046
"1811","Rxrb","Sra1",1.78510375189717
"1812","Smad2","Ccdc25",1.78499821366836
"1813","Rap1a","Atp5l",1.78465145664518
"1814","Mme","Tnpo1",1.78453388438606
"1815","Irak1","Prrc2b",1.78451278001717
"1816","Txn1","Map3k5",1.78437208757305
"1817","Pdpk1","Prss23",1.78425953781266
"1818","Syk","Cwc27",1.78396391768592
"1819","Hspa8","Atxn10",1.78366373573385
"1820","Chuk","Mtif2",1.78359135042274
"1821","Pxn","Arid3b",1.78327488650507
"1822","Arhgef1","Plekhg3",1.78283953294908
"1823","Crk","Fgd4",1.78232738080578
"1824","Calm1","Armc1",1.78199526687763
"1825","Calm3","Armc1",1.78199526687763
"1826","Calm2","Armc1",1.78199526687763
"1827","Ptk2b","Nphp1",1.78165786526642
"1828","Jun","Elof1",1.78160866367239
"1829","Ctsb","Cdk18",1.7811939929245
"1830","Gnas","Pde1c",1.7811845287622
"1831","Ptk2","Arhgap26",1.7809409984327
"1832","Vdac2","Arpc2",1.78035663692435
"1833","Chuk","Map3k4",1.78016135820826
"1834","Pxn","Cyp4f17",1.78012004867355
"1835","Csf3r","Slfn4",1.77983152557999
"1836","Cdk4","Ppic",1.7793455599267
"1837","Dock1","Syne1",1.77921293053782
"1838","Hsp90ab1","Rps4x",1.77916388280437
"1839","Ptk2b","Pxn",1.77904414267073
"1840","Mylk3","Ppil3",1.77874981656919
"1841","Prkcd","Rnf40",1.7787421490857
"1842","Rap1a","Gnb1",1.77862978627422
"1843","Pik3r2","Myh14",1.77858765118413
"1844","Vdac2","Zfp612",1.7785422515733
"1845","Mylk2","Scn4b",1.77850460186937
"1846","Hsp90aa1","Cad",1.77821138833042
"1847","Plcg1","Gltscr1",1.77744318247937
"1848","Pin1","Prrc1",1.77732384307228
"1849","Myl2","Cap2",1.77731290595034
"1850","Cxcr4","St13",1.77702200342992
"1851","Rasgrp2","Rasgef1a",1.77692403107176
"1852","Serping1","Mmp2",1.77650823203658
"1853","Polr2h","Sart3",1.77638331565367
"1854","Lyn","Bank1",1.77629208442795
"1855","Pdpk1","Snd1",1.77624997854218
"1856","Actb","Cct8",1.77401313977589
"1857","Hspa8","Sfpq",1.77380170760898
"1858","Syk","Ppil3",1.77243597069423
"1859","Rap1a","Rala",1.77228035901226
"1860","Polr2h","Mettl18",1.77216821180536
"1861","Cxcr4","Jak3",1.77160753205158
"1862","Actb","Abra",1.77131321273555
"1863","Actb","Wasf3",1.77131321273555
"1864","Hspa8","Psma3",1.7711217668616
"1865","Actb","Arfgap1",1.77053318915114
"1866","Actb","Eno3",1.76986370300756
"1867","Atg5","Ankrd17",1.76980081419492
"1868","H2-D1","Atf7ip",1.76928171392228
"1869","Mylk3","Mpp5",1.76917032877873
"1870","Grk5","Chrm2",1.76893158021562
"1871","Pdpk1","Pkn1",1.76867865363397
"1872","Mmp2","Naalad2",1.76797940843198
"1873","Hspa8","Tfrc",1.7679251246791
"1874","Hspa8","Wars",1.7679251246791
"1875","Hspa8","Bcs1l",1.7679251246791
"1876","Hspa8","Naa20",1.7679251246791
"1877","Tollip","Vps29",1.76786739911495
"1878","Ctnnb1","Amer1",1.76776939949696
"1879","Lcn2","Mt1",1.76716394329583
"1880","Jak3","Tyk2",1.76678256385549
"1881","Jak3","Stam2",1.76678256385549
"1882","Polr1d","Uqcrh",1.76517007194957
"1883","Ptk2","Tns1",1.76471885284195
"1884","Gsk3a","Ppil1",1.76469791905424
"1885","Serping1","Mmp3",1.76420413279948
"1886","Grk6","Mpp5",1.76400299218017
"1887","Ikbkb","Nlrx1",1.76374690376656
"1888","Pdpk1","Ptk2b",1.76267661997394
"1889","Casp8","Dedd2",1.76247470966928
"1890","Casp8","Hip1",1.76231397259426
"1891","Gnai3","Arhgap33",1.76160079293504
"1892","Arhgap5","Itgb1",1.76059527209623
"1893","Csf3r","Clec4d",1.75997559100233
"1894","Rxrb","Nr2c2",1.75967341019168
"1895","Rxrb","Akap13",1.75967341019168
"1896","Smad2","Mtch1",1.75870992016144
"1897","Notch1","Lrch1",1.75859822934353
"1898","Nck1","Myrip",1.75776066859726
"1899","Nck1","Brpf3",1.75776066859726
"1900","Atg5","Terf2",1.7574954853269
"1901","Polr2h","Ccnc",1.75723087309825
"1902","Nck1","Syngap1",1.75722923358808
"1903","Hspa8","Kcnq4",1.75640706158924
"1904","Tyk2","Mpp5",1.75475363851274
"1905","Irf9","Tap2",1.75417532973961
"1906","H2-D1","Irgm1",1.75325850888294
"1907","Hsp90ab1","Nudcd2",1.7530812269315
"1908","Pin1","Csad",1.75279551553126
"1909","Pin1","Ankrd40",1.75279551553126
"1910","Ptk2b","Mpp5",1.75222452747857
"1911","Lyn","Hbs1l",1.75179223840723
"1912","Csf2ra","Lyn",1.75179223840723
"1913","Calm1","Iqce",1.75165872797129
"1914","Calm2","Iqce",1.75165872797129
"1915","Calm3","Iqce",1.75165872797129
"1916","C4b","Etf1",1.75161808961161
"1917","Mylk2","Ckmt2",1.75085079366795
"1918","Grk5","Fryl",1.75042019669604
"1919","Tank","Ube2i",1.74982837647235
"1920","Gnai3","Arpc2",1.74918287426249
"1921","Hsp90aa1","4930402H24Rik",1.7491531359185
"1922","Rxra","Ncoa4",1.74895824704936
"1923","Psme3","Txn2",1.74829014485408
"1924","Itgb1","Cd46",1.74818576622602
"1925","Cd9","Anxa1",1.74686763060413
"1926","Ptk2","Igf1r",1.74682783357503
"1927","Ikbkb","Trappc9",1.74671786040631
"1928","Cd34","Mfap5",1.74629023783132
"1929","Stat5b","Rprd1b",1.74596677076943
"1930","Irf7","Ube2l6",1.74543293232364
"1931","Syk","Gsk3a",1.74495333343202
"1932","Mtor","Znrd1",1.74489683026968
"1933","Ptk2b","Cblb",1.74489607198825
"1934","Pxn","Snx2",1.74443142444125
"1935","Mme","Srsf11",1.74443035840773
"1936","Casp8","Parp10",1.74411760312819
"1937","Casp8","Umps",1.74411760312819
"1938","Ctnnb1","Prpf38b",1.74377013253843
"1939","Prkcd","Mpp5",1.74370584154258
"1940","Stat1","Oas3",1.7434975062929
"1941","Rela","Sirt5",1.74331152822811
"1942","Stat2","Ogfr",1.74306592705625
"1943","Pxn","Syne1",1.742952380004
"1944","Bcl2","Bnip2",1.74271405003356
"1945","Nfkb1","Mcc",1.74232505355803
"1946","Atg5","Apobec3",1.74230421577658
"1947","Cxcr4","Atp13a2",1.74216530065337
"1948","Tyk2","Stam2",1.74206806360507
"1949","Actr2","Mms19",1.74183424193211
"1950","Lcn2","Upf1",1.74167914455393
"1951","Ctnnb1","Vps41",1.74160180656531
"1952","Ctla4","Ptpn11",1.74138748586779
"1953","Chuk","Polr1d",1.74071399345303
"1954","Actb","Nrap",1.74059597311407
"1955","Stat2","Rnf31",1.74022424544864
"1956","Hspa8","Tnpo1",1.73967807056238
"1957","Hsp90ab1","Pim3",1.73864578941675
"1958","Hsp90ab1","Mylk3",1.73864578941675
"1959","Actb","Hmgcs1",1.73856544829096
