"","Source","Target","Score"
"3614","Ptpn6","Lst1",2.01918434150411
"3615","Vdac1","Far1",2.01917459443325
"3616","Tyk2","Ube2f",2.01908934693802
"3617","Cd22","Fcrl1",2.01875292750037
"3618","Ppp1cc","Ugp2",2.01816784805374
"3619","Wasf2","Abi3",2.01802804678141
"3620","Ptpn6","Cd79b",2.01768285898629
"3621","Prkaca","Gskip",2.01766935477235
"3622","Dnm2","Snx33",2.01766188233023
"3623","Calr","Slc27a2",2.01766188233023
"3624","Col3a1","Fads3",2.01720334389734
"3625","Ctss","Sh3bgrl3",2.01709136590353
"3626","Gsk3b","Mtfmt",2.01637078685621
"3627","Relb","Smarcb1",2.01598837247775
"3628","Ctnna1","Eed",2.01567034134041
"3629","Msn","Sell",2.01564920921123
"3630","Calr","Tap1",2.01559996948072
"3631","Il4ra","Xdh",2.01459924188043
"3632","Itgb2","Lyn",2.01445658544526
"3633","Dntt","Tns3",2.0144498989664
"3634","Grb2","Syde2",2.01438293757565
"3635","Tap1","Dhx58",2.01427583643499
"3636","Myd88","Tlr2",2.01390335761789
"3637","Zbp1","Vps35",2.01383017978628
"3638","Map2k1","Nsun2",2.01339508693627
"3639","Myd88","Sash1",2.01313589890424
"3640","Rbck1","Trim65",2.01243426358542
"3641","Gata3","Csad",2.01223406627628
"3642","Map2k2","Nsun2",2.01222251800573
"3643","Irf9","Oas2",2.01219083942397
"3644","Pkn1","Arhgap26",2.01174766474219
"3645","Psme1","Tap2",2.01143331830622
"3646","Myo10","Tubb2b",2.01141186730138
"3647","Hsp90aa1","Tuba1b",2.01116365789017
"3648","Sugt1","Pex13",2.01109044707323
"3649","Vdac1","Cyp2d26",2.01108715313194
"3650","Fcer1g","Pla2g7",2.01043528774881
"3651","Gata3","Hgs",2.01008311986016
"3652","Msn","Tmsb10",2.0100155603127
"3653","Mapk8","Pkmyt1",2.00984751032934
"3654","Gzmb","Srgn",2.00969596915184
"3655","Jag2","Atxn7",2.00968851018638
"3656","Gbp2","Dhx58",2.00949408055658
"3657","Ptpn6","Laptm5",2.00940539464295
"3658","Itgb1","Rab21",2.00933049472565
"3659","Canx","Praf2",2.00933049472565
"3660","Canx","Abcc2",2.00933049472565
"3661","Canx","Pigk",2.00933049472565
"3662","Polr3g","Polr2f",2.00875378322326
"3663","Polr2f","Polr3gl",2.00875378322326
"3664","Ctss","Fyb",2.00853946344523
"3665","Maml1","Notch3",2.00833118929859
"3666","Vdac1","Rpl4",2.00830665338526
"3667","Gbp2","Tap1",2.00814268900012
"3668","Cd40","Cldnd1",2.00806275794525
"3669","Vdac2","Hist3h2a",2.00772996489923
"3670","Calm1","Rps7",2.00757349456467
"3671","Calm3","Rps7",2.00757349456467
"3672","Calm2","Rps7",2.00757349456467
"3673","Rac3","Ankrd11",2.00698174242802
"3674","Fyn","Tek",2.00649359606018
"3675","H2-D1","Psme1",2.00634571280557
"3676","Bin1","Rbm12",2.00630344816886
"3677","Grb2","Rapgefl1",2.00609839630215
"3678","Hspa8","Mpc2",2.00606545786491
"3679","Gnai2","Asna1",2.00594740461042
"3680","Psme2","B3gnt9",2.00590844608337
"3681","Irf1","Psme2",2.00563345515275
"3682","Prkci","Nsun2",2.00516803821847
"3683","Sos1","Dock4",2.00469667099492
"3684","Gbp2","Gns",2.00463424853251
"3685","Calm1","Vars",2.00354382732917
"3686","Calm2","Vars",2.00354382732917
"3687","Calm3","Vars",2.00354382732917
"3688","Hspa8","Ubc",2.00336772951914
"3689","Myd88","Ubc",2.00336772951914
"3690","Was","Robo4",2.00295079136004
"3691","Grb2","Stam2",2.00275437158803
"3692","Pik3ca","Pik3c2b",2.00271838720914
"3693","Dnm1l","Arfip1",2.0023029079905
"3694","Tap2","Fmnl1",2.00229546161495
"3695","Bcl2","Spns1",2.00227312256516
"3696","Rhoa","Arhgef4",2.00226567624077
"3697","Tollip","Wrnip1",2.00203484649455
"3698","Maf","Mafg",2.00164023042635
"3699","Msn","Fyb",2.00114798822733
"3700","Psme2","Herc6",2.00093125958369
"3701","Tyrobp","Iqgap1",2.00092937461136
"3702","Actb","Tuba1c",2.00088403279142
"3703","Ctss","Dock11",2.00088044365452
"3704","Gata3","Zfp329",2.00081038907842
"3705","Irak1","Nsun2",2.0005145073435
"3706","Was","Ppip5k1",2.00047853189471
"3707","Cd79a","Fcrl1",2.00030004720497
"3708","Cd48","Laptm5",2.00026545758556
"3709","Hsp90aa1","Tuba1a",1.99946887923443
"3710","Ctnnb1","Foxm1",1.99941467051895
"3711","Ppp1cc","Cdc123",1.99869942824921
"3712","Ppp1cc","Fignl1",1.99869942824921
"3713","Stat4","Lamtor5",1.99771091566231
"3714","Vdac2","Foxred2",1.99771091566231
"3715","Vdac2","Zfp189",1.99745847245572
"3716","Gata3","Lmo2",1.99718018458861
"3717","Rara","Ywhaz",1.99685871432393
"3718","Pla2g6","Tonsl",1.99680698942097
"3719","Sh3bp2","Rnf146",1.99673657966946
"3720","Ptk2b","Tnk2",1.99648059364949
"3721","Cd40","Cdc40",1.9964168072579
"3722","Prkcd","Rasgrp3",1.99640193469759
"3723","Cxcl10","Dtx3l",1.99626725375742
"3724","Hsp90aa1","Cmpk1",1.99622923381571
"3725","Fcgr1","Plac8",1.9962118935648
"3726","Vdac1","Dynlt3",1.99608962274374
"3727","Pdia3","Rac2",1.99597065269336
"3728","Bad","Bcl2l2",1.99576989815637
"3729","Tec","Arhgef12",1.99545019721472
"3730","Canx","Rer1",1.99514849283332
"3731","Ppp1cc","Rpl18a",1.99500186173532
"3732","Arhgef1","Fgd4",1.99478778700859
"3733","Polr2e","Ddx54",1.99453216276493
"3734","Hspa8","Lpin3",1.99447126446034
"3735","Lck","Trat1",1.99426125817467
"3736","Asap1","Ptpra",1.9940527127842
"3737","Psme2","Uba7",1.99388131624301
"3738","Actb","Iqgap1",1.99345300772256
"3739","Tbxa2r","Grk6",1.99320552240033
"3740","Gata3","Osgep",1.99317237090258
"3741","Prkcd","Nsun2",1.99315206706842
"3742","Serping1","Dpt",1.99314660592586
"3743","Grb2","Arhgef6",1.9930176189398
"3744","Rxrb","Sgsm2",1.99256652404688
"3745","Pik3ca","Tnfsf13",1.9925590943908
"3746","Serpina1b","Erlec1",1.99242536277666
"3747","Psme2","Erap1",1.99204434165335
"3748","Ppp1cc","Lmtk2",1.99197962073072
"3749","H2-DMb2","Sash3",1.99140943857674
"3750","Cdc42","Sept7",1.99117323323026
"3751","Vdac1","Sdhb",1.99103374424112
"3752","Vdac2","Smarcd1",1.99099287047193
"3753","Was","Arpc5l",1.99067839761892
"3754","Cxcl10","Irf1",1.99066965906741
"3755","Msn","Fxyd5",1.99057072701521
"3756","Sos1","Dab2ip",1.99048640009232
"3757","Arrb2","Map3k5",1.99000405388983
"3758","Lyn","Tgds",1.98996692787159
"3759","Ms4a1","Ltb",1.98973887265811
"3760","Cd22","Rad54l2",1.98893827036773
"3761","Vcam1","Rad54l2",1.98893827036773
"3762","Arpc1a","Fmnl1",1.98868061374219
"3763","Gata3","Emc2",1.98864044248558
"3764","Gata3","Slc7a13",1.98853180990454
"3765","Vdac3","Zfp84",1.98838695836685
"3766","Hsp90b1","Cmpk1",1.98815296498265
"3767","Gsk3a","Mtfmt",1.98809443592336
"3768","Limk1","Map2k2",1.98796259989945
"3769","Fcgr1","Ncf1",1.98747858249976
"3770","Map2k2","Ubqln2",1.98736078517436
"3771","Araf","Guk1",1.98704090487308
"3772","Dnm2","Tiam1",1.98689400827288
"3773","Cd48","Slc11a1",1.98686930260919
"3774","Rapgef3","Fgd4",1.98679298069897
"3775","Gnai2","Pde1b",1.98624932326879
"3776","Cd2","Cd52",1.98568397752956
"3777","B2m","H2-Q7",1.98567388689935
"3778","Actn1","Pcnt",1.98565142236521
"3779","Actn1","Atp2a2",1.98551607979562
"3780","Cdc42","Elp2",1.98525952648993
"3781","Calr","Ostc",1.98524534358125
"3782","Lsp1","Snai1",1.98504686515707
"3783","Map2k4","Map3k4",1.98481979952203
"3784","Cd79b","Cd52",1.98470858535802
"3785","Cd22","Cd79a",1.98464882412054
"3786","Polr2e","Trmt11",1.98449272673042
"3787","Rap1a","Bud31",1.98438857274095
"3788","Rap1a","Phf5a",1.98438857274095
"3789","Actb","Wrnip1",1.98437051271731
"3790","Gata3","Syngap1",1.98425479902289
"3791","Hspa5","Hspa1b",1.98325850585752
"3792","Cd44","Il2rg",1.98323291930342
"3793","Pxn","Arhgap12",1.98312984132667
"3794","Polr2f","Med26",1.98308932116038
"3795","Hspa5","Zmpste24",1.98270367847044
"3796","Ywhae","Kat5",1.98259194464913
"3797","Birc2","Pacs2",1.98257783857389
"3798","Gata3","Myb",1.98252486114075
"3799","Gbp2","Mvd",1.98229617875995
"3800","Fcgr1","Samhd1",1.98226501242402
"3801","Cdh5","Flt1",1.98221365690029
"3802","H2-D1","Irf7",1.98190831153534
"3803","Cd44","Lyz2",1.98139215260721
"3804","Ksr1","Nme1",1.98077701994521
"3805","Prkg1","Fhod1",1.98077701994521
"3806","Pdia3","Ostc",1.98069575386558
"3807","Bad","Bcl2a1a",1.9806807013581
"3808","Vdac1","Zfp189",1.9801878104081
"3809","H2-Aa","Pla2g7",1.98002231150235
"3810","Polr2h","Med13l",1.9798962665061
"3811","Dnm2","Eed",1.97959697468423
"3812","Actn1","Eed",1.97959697468423
"3813","Cxcl10","Lgals9",1.97946668251871
"3814","Rock1","Ppig",1.97926143282302
"3815","Bcl3","Ncoa3",1.97925099790223
"3816","Pla2g6","Ascc2",1.97915484009081
"3817","Proc","Habp2",1.97901428988348
"3818","Psme1","Zbp1",1.97878161429526
"3819","H2-D1","Psme2",1.97852180894438
"3820","Psme1","Parp12",1.97830541569328
"3821","Gnaq","Syne1",1.97800607936233
"3822","Tap2","Parp12",1.97788999479144
"3823","Psme1","Rpp14",1.97776254462383
"3824","Tap1","Adar",1.97765523324642
"3825","Polr1c","Ftsj1",1.97740667003063
"3826","Vdac1","Zfp72",1.9770600151603
"3827","Cxcl10","Stat2",1.9769843400652
"3828","Vdac3","Arhgap15",1.9766596393672
"3829","Actb","Rps20",1.9761238212086
"3830","Nlrx1","Nav2",1.97608218452592
"3831","Nlrx1","Iqce",1.97608218452592
"3832","Nlrx1","Mipep",1.97608218452592
"3833","Nlrx1","Pdzd2",1.97608218452592
"3834","Ikbke","Rpe",1.97593081421815
"3835","Ppp1cc","Nsfl1c",1.97584530711356
"3836","Vdac3","Rpl8",1.97566697937373
"3837","Map2k4","Nsun2",1.97519385669943
"3838","Ncf1","Themis2",1.97496750057576
"3839","Rela","Polr1d",1.97461704174884
"3840","Vdac3","Atp2c1",1.97440901980553
"3841","Ctnna1","Frat2",1.97419535257063
"3842","Creb1","Gli2",1.9741879548917
"3843","Notch2","Mrpl14",1.97405021528039
"3844","Cd79a","Pou2af1",1.97400602873267
"3845","H2-D1","Lilra6",1.97399561979455
"3846","Gnaq","Prkcd",1.97394383876872
"3847","Prkcd","Arhgap21",1.97394383876872
"3848","Gng5","Amotl2",1.97331511997481
"3849","Cdc42","Myo9a",1.9732707433725
"3850","Cdc42","Cdc42se1",1.9732707433725
"3851","Actb","Tuba1a",1.97227248006675
"3852","Vcam1","Plek",1.97225807907989
"3853","Birc2","Ubxn1",1.97183615213862
"3854","Map3k14","Mtfmt",1.97178910362845
"3855","Cd2","Bank1",1.97098478852922
"3856","Tap2","Xdh",1.97018507177313
"3857","Bcl10","Nlrc4",1.970113810984
"3858","Atg5","Rb1cc1",1.97003990658413
"3859","Vdac1","Slc17a5",1.96962345845327
"3860","H2-T24","Bst2",1.96959580326575
"3861","Pik3ca","Umps",1.96953000173676
"3862","Sos1","Nostrin",1.96953000173676
"3863","Fcer1g","Themis2",1.96946468952115
"3864","Gnai2","Itm2c",1.96946349698283
"3865","Sos1","Smarcc2",1.96936785448543
"3866","Map2k3","Map3k4",1.96896105074188
"3867","Prkcd","Afap1",1.9689462738238
"3868","Rac3","Cib1",1.96839217704633
"3869","Hspa8","Exoc3",1.96827021673766
"3870","Rnf31","Wdr82",1.96790463256866
"3871","Txn1","Srp9",1.96780860777994
"3872","Rbck1","Ube2g1",1.96780860777994
"3873","Oas2","Ms4a4c",1.96722088694196
"3874","Nck1","Tgds",1.96716603711275
"3875","Arrb2","Dgke",1.96713649600952
"3876","Arrb2","Twistnb",1.96713649600952
"3877","Cd48","Rac2",1.96676330712035
"3878","Prkacb","Polr2i",1.96667460081198
"3879","Hspa5","Sod1",1.96662770235253
"3880","Grb2","Arhgap21",1.96571326713388
"3881","Tap2","Bst2",1.96555162931531
"3882","H2-DMb2","Pou2af1",1.96522494098394
"3883","Txn2","Ndufa5",1.96520053091012
"3884","Prkaca","Slc2a2",1.96489198360587
"3885","Il2rg","Themis2",1.96482553857163
"3886","Pxn","Ccdc80",1.9646262660649
"3887","Vdac1","Cyp2d22",1.96450598059869
"3888","Clu","Cd209a",1.96382921514214
"3889","Traf3","Tnfrsf19",1.96381445637871
"3890","Rapgef3","Arhgap17",1.9635909490205
"3891","Calm1","Dmxl1",1.96309871919652
"3892","Calm3","Dmxl1",1.96309871919652
"3893","Calm2","Dmxl1",1.96309871919652
"3894","Actn1","Pdhb",1.96285452411348
"3895","Ptk2b","Arhgap21",1.96270032093798
"3896","Tyrobp","Clec4a2",1.96199147129005
"3897","Hspa8","Psmd13",1.96187895507205
"3898","Cd9","Itga5",1.9618741351785
"3899","Gng2","Tbxa2r",1.9618741351785
"3900","Gng2","Wdr26",1.9618741351785
"3901","Actb","Dstn",1.96183169311848
"3902","Irf1","Gbp8",1.96178732311387
"3903","Trip6","Ypel3",1.96156435788657
"3904","Irf9","Nlrc5",1.96117358159677
"3905","Ezr","Wdr1",1.96104141317028
"3906","Oas1g","Herc6",1.9609118515059
"3907","Ddx3x","Nadk",1.96089225937476
"3908","Ncf1","Sash3",1.9606109955655
"3909","Araf","Rabggtb",1.9604803194452
"3910","Akt1","Zfp691",1.96036971920853
"3911","Cxcl9","Dtx3l",1.96035514224536
"3912","Ddx3x","Eif2s3x",1.96012091925991
"3913","Tap2","Uba7",1.9600052190774
"3914","Gata3","Sdf2",1.95970718656258
"3915","Arhgef12","Arhgap21",1.95963384534798
"3916","H2-D1","H2-Q4",1.95944030364421
"3917","Polr2e","Ints10",1.95891744340815
"3918","Vdac3","Kdm2a",1.95886362241345
"3919","Cd36","Ppargc1b",1.95883427038348
"3920","Prkg1","Trpc3",1.95882162586486
"3921","Bid","Crnkl1",1.95881425537664
"3922","Fyn","Tnk2",1.95870740061127
"3923","Pdia3","Tap2",1.95820255062154
"3924","Rhoa","Pitpnm1",1.95795936784612
"3925","Actn1","Pygb",1.95785085627062
"3926","Prkacb","Polr2b",1.95772255921952
"3927","Crk","Gata3",1.95757934862331
"3928","Cdc42","Mapt",1.95734042171034
"3929","Irak1","Ubc",1.95720489768019
"3930","Mdm2","Ubc",1.95720489768019
"3931","Cdk4","Slbp",1.95714149443143
"3932","Vdac3","Zfp667",1.95684515857033
"3933","Serping1","Rarres2",1.95643399384016
"3934","Vdac2","Zfp35",1.95622091441555
"3935","Cd8a","Satb1",1.95579764966578
"3936","Vdac2","Zfp72",1.95533934285163
"3937","Vdac1","Twf2",1.95530260344412
"3938","Calm3","Basp1",1.95446738904661
"3939","Calm1","Basp1",1.95446738904661
"3940","Calm2","Basp1",1.95446738904661
"3941","Pin1","Prpf40b",1.95426301038469
"3942","Tab2","Insig2",1.95424451680515
"3943","Sh3bp2","Tnks2",1.95390842975371
"3944","Myd88","Tnfaip2",1.95373060869929
"3945","Polr1c","Ttc4",1.95360495818409
"3946","H2-T24","Eif2ak2",1.95326224232485
"3947","Araf","Tnk2",1.95254549257879
"3948","Ddx3x","Stxbp2",1.95253787413685
"3949","Cd3g","Nr3c1",1.95223765833975
"3950","Ctnnb1","Rabac1",1.95167107523093
"3951","Tlr2","Stx17",1.95148713649792
"3952","Tlr2","Mapk8ip3",1.95148713649792
"3953","Xiap","Extl3",1.95146506440437
"3954","Polr1d","Ndufb9",1.95140409333635
"3955","Nfyb","Taf11",1.95122227921206
"3956","Nfyb","Taf12",1.95122227921206
"3957","Gnaq","Plcb2",1.95121492230965
"3958","Cxcr5","Gnaq",1.95121492230965
"3959","Gnaq","Wdr36",1.95121492230965
"3960","Ddx3x","Gnl3",1.95115929944927
"3961","Nck1","Rapgefl1",1.95088965760488
"3962","Limk1","Map2k1",1.95064112457248
"3963","Vdac1","Syngap1",1.95059516376705
"3964","Arpc1b","Mapre1",1.95052485240035
"3965","Arpc1b","Polr1c",1.95052485240035
"3966","Msn","Plek",1.94985017667454
"3967","Gabarap","Atg12",1.94969968186774
"3968","Irf9","Zc3hav1",1.94921394132143
"3969","Traf2","Ubc",1.94892386259448
"3970","Il2rg","Acap1",1.94879054086164
"3971","Pxn","Snx1",1.94875373468449
"3972","C3","H2-D1",1.9486753673375
"3973","Cd3d","Cd52",1.94866483222768
"3974","Prkg1","Fam124a",1.94856729551975
"3975","Rbck1","Rnf181",1.94829527538263
"3976","Atg5","Edaradd",1.94828057210725
"3977","Ppp1cc","Tefm",1.94824381415015
"3978","Rela","Map3k14",1.94815559640188
"3979","Stim1","Agl",1.94815559640188
"3980","Serping1","Serpina1e",1.94810826449816
"3981","Birc2","Rlim",1.94778804295311
"3982","Birc2","Pja2",1.94778804295311
"3983","Birc2","Rbck1",1.94778804295311
"3984","Il2rg","Lcp1",1.94754614087515
"3985","Rock1","Mpp5",1.94708949295523
"3986","Ncf1","Srgn",1.94678451646701
"3987","Serpina1e","Erlec1",1.94677376707364
"3988","Ptpn6","Nfat5",1.94670762740202
"3989","Gata3","Arhgef2",1.94661585663425
"3990","Sipa1","Pdlim7",1.94654210182421
"3991","Dock1","Arhgap21",1.94635770462537
"3992","Cd9","Pkd2",1.94605531988441
"3993","Prkacb","Gga3",1.94602470586437
"3994","Crk","Sh3bp1",1.94591509204974
"3995","Polr2e","Nmd3",1.94579668448841
"3996","Cdk4","Rala",1.94579647889827
"3997","Ywhae","Rps10",1.9453924017173
"3998","Vdac2","Twf2",1.94480819432965
"3999","Btk","Ndufs1",1.94451093044745
"4000","Clu","Nucb2",1.9443787256314
"4001","H2-Ob","P2ry10",1.94418570184348
"4002","Ppp1cc","Mad2l1",1.94401254885929
"4003","Ctss","Vcam1",1.94314511597486
"4004","Jak3","Nsun2",1.94304546351964
"4005","Mapk7","Nsun2",1.94289442856484
"4006","H2-T24","Zbp1",1.94282807379182
"4007","Prkg1","Nsun2",1.94281029008198
"4008","Creb1","Pycrl",1.94248426223635
"4009","Vasp","Ppp4r2",1.94232275972354
"4010","Btk","Fcer1g",1.94205115635464
"4011","Tab2","Bst2",1.94205115635464
"4012","Ctss","Lcp1",1.94196836639026
"4013","Icam2","Ezr",1.94179425098287
"4014","Cd48","Fyb",1.94174239349695
"4015","Fcgr1","Itgb2",1.94150456082093
"4016","Nfatc2","Vrk2",1.94130250609078
"4017","Rhoa","Rptor",1.94067351721287
"4018","Psme2","Irf7",1.94065530206763
"4019","Tyrobp","Fam105a",1.94055334126847
"4020","Csf1","Tnf",1.94052464347624
"4021","Ppp1cc","Plagl2",1.94026063297838
"4022","Jak3","Shb",1.93926276918819
"4023","Vdac2","Csad",1.93896989566406
"4024","Actb","Cad",1.93844304980462
"4025","Actb","Hist1h4i",1.93820745263565
"4026","Cd22","Yaf2",1.93791091143794
"4027","Vcam1","Yaf2",1.93791091143794
"4028","Ppp1cc","Rpl8",1.93789678866256
"4029","Canx","Tmx2",1.9378619630877
"4030","Btk","Mpp5",1.93772716652848
"4031","Canx","Pmp22",1.93747334382601
"4032","Lsp1","Cd52",1.93721270527362
"4033","Serping1","Serpinb1a",1.93715633369243
"4034","Gata3","Slc27a1",1.93708228107698
"4035","Stim1","Mast3",1.93675486338748
"4036","B2m","Cd8a",1.93674020185404
"4037","Il9r","Kat5",1.93668155625323
"4038","Irak1","Sigirr",1.93647630336818
"4039","Calm3","Camta2",1.93638104446518
"4040","Calm1","Camta2",1.93638104446518
"4041","Calm2","Camta2",1.93638104446518
"4042","Cd48","Sash3",1.93630900831636
"4043","Tank","Sumo1",1.93590458258655
"4044","Rock1","Prpf39",1.9358537968676
"4045","Vdac2","Tns3",1.93582303043468
"4046","Vdac2","Rps20",1.93580985450626
"4047","Actb","Rps3a1",1.93579545852481
"4048","Serping1","Lrp1",1.93548879605214
"4049","Gata3","Grb2",1.93534137443839
"4050","Cd247","Ric1",1.93531095841877
"4051","Cd247","Acot7",1.93531095841877
"4052","Vtn","Kng2",1.93525233362016
"4053","Psme2","Psma4",1.9346881135973
"4054","Bcar1","Sh3rf3",1.93467430373562
"4055","Rhoa","Gdi1",1.93433643206185
"4056","Cd209a","Ikbke",1.93424851648342
"4057","Serpinf2","Tgm2",1.93424851648342
"4058","Birc2","Traf3",1.93416792889207
"4059","Vdac3","Zfp78",1.93415534057272
"4060","H2-T24","Dtx3l",1.93411940264923
"4061","Ppp1cc","Rpl6",1.93410576119868
"4062","Polr2h","Nhp2",1.93409837573995
"4063","Stat5b","Dpp9",1.9340067585556
"4064","Prkacb","Polr2a",1.93342028730058
"4065","Actn1","Soga1",1.93334786350511
"4066","Ctnnb1","Runx3",1.93290804218032
"4067","Vdac2","Zfp790",1.93248647185328
"4068","Lck","Axl",1.93233249275931
"4069","Stat2","Trim25",1.93210321092624
"4070","Psme2","Tap2",1.93204115845856
"4071","Hspa8","Rpl18a",1.93178090576384
"4072","Vdac3","Zfp72",1.93126188543806
"4073","Rbck1","Wdr82",1.93123856915986
"4074","Cxcl10","Zbp1",1.93101085962576
"4075","Cd36","Col1a1",1.93081398957156
"4076","Bcar1","Fxyd6",1.93080666962851
"4077","Lsp1","Fmnl1",1.93080666962851
"4078","Bcl2","Bbc3",1.93078470987939
"4079","Ywhae","Rasal3",1.93069687208867
"4080","Calm2","Hspe1",1.93058883877893
"4081","Calm1","Hspe1",1.93058883877893
"4082","Calm3","Hspe1",1.93058883877893
"4083","Il2rg","Cytip",1.9303930037554
"4084","Stat4","Nmi",1.93031626392894
"4085","C3","Vwf",1.93025039311374
"4086","Gsk3b","Dhx34",1.93024307420137
"4087","Gsk3b","Krba1",1.93024307420137
"4088","Vdac1","Mrpl42",1.93003208044638
"4089","Cxcl10","Ccl2",1.92992000126037
"4090","Ptpn6","Ncf1",1.92991257833478
"4091","Pik3ca","Rasd2",1.92934295005648
"4092","Il4ra","Nlrx1",1.92933563280462
"4093","Birc2","Tank",1.92871371532397
"4094","Atg16l1","Rab35",1.92838450408271
"4095","Ctnnb1","Tnik",1.928099209626
"4096","Cd247","Lck",1.9276633140621
"4097","Pin1","Gpx4",1.92763320088238
"4098","Limk1","Rock1",1.92666483155926
"4099","Fcer1g","Ctsz",1.92651605445667
"4100","Cd3e","Vcp",1.92620507929541
"4101","Ddx3x","Abce1",1.92603853716605
"4102","Adcy4","Adcy5",1.92587361077267
"4103","Tbxa2r","Siva1",1.92575179164623
"4104","Pld2","Rac2",1.92575179164623
"4105","Serpina1b","Tpt1",1.92574040106433
"4106","Foxo3","Atg101",1.92573717032337
"4107","Cd2","Lck",1.92551800715955
"4108","Canx","Alg5",1.92541809358727
"4109","Calm3","Rpl26",1.92463560582087
"4110","Calm1","Rpl26",1.92463560582087
"4111","Calm2","Rpl26",1.92463560582087
"4112","Hsp90aa1","Nudcd2",1.92437762206896
"4113","Rac2","Themis2",1.92432035538354
"4114","Cxcr2","St13",1.92431915729935
"4115","Vdac2","Rapgef3",1.92404997644508
"4116","Gata3","Rfx1",1.92393827990918
"4117","Serping1","H2-Aa",1.92390383274346
"4118","Vdac3","Cyp2d22",1.92364039683707
"4119","Ptprc","Ms4a4c",1.92355740059043
"4120","Ptk2b","Map3k4",1.92340993295807
"4121","Hsp90aa1","Eef1b2",1.92287801622524
"4122","Irf7","Uba7",1.92264979996889
"4123","Vdac1","Zfp85",1.92252300310474
"4124","Ctnnb1","Hnf4a",1.9224925667811
"4125","Plk3","Mpp5",1.92241018492746
"4126","Serping1","Fstl1",1.92233993274203
"4127","Itgb1","Cd47",1.92231725831107
"4128","Hsp90aa1","Stam2",1.92222555485728
"4129","Cdc42","Arhgef4",1.92214926163274
"4130","Cdc42","Arhgap31",1.92214926163274
"4131","Cdc42","Cdc42bpg",1.92214926163274
"4132","Proc","Klk8",1.9219641095201
"4133","Pdia3","Sod1",1.92193020142963
"4134","Plk3","Cdk12",1.92187475570518
"4135","Map2k7","Mtfmt",1.92155517811807
"4136","Gata3","Tagln2",1.92151690022069
"4137","Map2k3","Pkn1",1.92144211955019
"4138","Vdac1","Arhgap35",1.921255989364
"4139","H2-Q4","Irf7",1.92085953969354
"4140","Tyk2","Elp2",1.92079094142377
"4141","Pdia3","Slc12a3",1.92077633836129
"4142","Tgfb1","Ltbp1",1.92077633836129
"4143","Rhoa","Arhgef3",1.9207617353527
"4144","Calm2","Eed",1.92018785912842
"4145","Calm3","Eed",1.92018785912842
"4146","Calm1","Eed",1.92018785912842
"4147","Fcer1g","Axl",1.91949593338541
"4148","Traf2","Rbck1",1.91925791412859
"4149","Polr2h","Ints1",1.91896597632081
"4150","Limk1","Rlim",1.91893678372639
"4151","B2m","Pcolce",1.91892948561144
"4152","Cd8a","Ptprc",1.91869595305639
"4153","Vdac2","Arhgap23",1.91838408448416
"4154","Ncf1","Sirpa",1.91837778144759
"4155","Ddx3x","Krr1",1.91823896474648
"4156","Nod1","Casp2",1.91801003105184
"4157","Rras","Sept7",1.9179842071394
"4158","Serpinf2","Serpinb6a",1.91797353014704
"4159","Ms4a2","Ptpn6",1.91752849747809
"4160","Gata3","Zfp322a",1.9173762342391
"4161","Ctnnb1","Cdh24",1.91720021283959
"4162","Ctnnb1","4932438A13Rik",1.91720021283959
"4163","Cxcl10","Nlrc5",1.91714898295299
"4164","Calm2","Capza1",1.91707520306522
"4165","Calm1","Capza1",1.91707520306522
"4166","Calm3","Capza1",1.91707520306522
"4167","Vdac2","Tbc1d9",1.91689082138259
"4168","Gata3","Pip5k1c",1.9166667514362
"4169","Rapgef3","Lims2",1.916480010442
"4170","Rap1a","Cct3",1.91617965531032
"4171","Itga5","Mmp9",1.91596027318201
"4172","Ms4a1","Fmnl1",1.91594568797973
"4173","Rxrb","Rab3gap1",1.91594568797973
"4174","Smad2","4932438A13Rik",1.91582171594314
"4175","Fcer1g","Arhgap30",1.91561423212079
"4176","Myd88","Tlr9",1.91526753576909
"4177","Polr2e","Gpatch4",1.91513127653639
"4178","Irf1","Stat2",1.91509216409077
"4179","Cd44","Anxa1",1.91474294179284
"4180","Hspa8","Dnajc2",1.91408698804412
"4181","Prkca","Cd163",1.91406465022169
"4182","Prkca","Itpkb",1.91406465022169
"4183","Prkca","Gpm6a",1.91406465022169
"4184","Vdac2","Zfp85",1.91405105053104
"4185","Polr2e","Ddx52",1.91397074664269
"4186","Vav2","Eif4g3",1.91367105855875
"4187","Creb1","Atg101",1.91340868603493
"4188","Actb","Dnase1",1.91336495898599
"4189","Trip6","Syngap1",1.91274634126444
"4190","Hsp90b1","Uba5",1.91269299299506
"4191","Hspa1b","Cad",1.91260191580841
"4192","Hsp90aa1","Wdr36",1.91245528140007
"4193","Gnb4","Map2k1",1.91239986319329
"4194","Bcar1","Sh2d3c",1.9118712442546
"4195","Vdac2","Rpl14",1.9117078861716
"4196","Myo10","Vasp",1.91165269959106
"4197","Vasp","Pop7",1.91165269959106
"4198","Sos1","Grap",1.91164541497892
"4199","Rela","Polr1b",1.91147058835213
"4200","Bin1","Snx4",1.91120836304526
"4201","Notch1","Ccz1",1.91115737683049
"4202","Ddx3x","Rplp1",1.91098894615379
"4203","Runx3","Cbfb",1.91053831150407
"4204","Cxcr5","Fcrl1",1.91048182789791
"4205","Gabarap","Ddx47",1.91038538104044
