"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Stk4",6679.50217961955,-0.443035301298552,0.069193409967477,-6.40285399298563,1.52499015785586e-10,2.78793975337593e-09
"Stmn2",76.2973799401818,-0.556436416594271,0.203740783459863,-2.73109981784226,0.00631233499422358,0.0199288409822496
"Stn1",363.270538068599,-0.295510143770893,0.0889840756373741,-3.3209328933769,0.000897171062463062,0.00361280673963926
"Stoml2",746.389725586867,-0.505844702860513,0.110949306366696,-4.55924168816934,5.13386609818074e-06,3.57390470812152e-05
"Ston1",587.330812353432,1.60700372245295,0.451438801989949,3.55973769948275,0.000371225393270303,0.00164603926371506
"Ston2",371.776730624721,0.582032737492611,0.139970860234493,4.1582421978227,3.20705897261783e-05,0.00018424738328967
"Stox2",104.937927912927,0.739281385060655,0.191038332852347,3.8698065148634,0.000108921762025128,0.000551692691630918
"Stra6l",571.518828049173,0.616317154481061,0.125783687866952,4.89981781368162,9.59255640524512e-07,7.86056705429808e-06
"Strap",1746.88943982414,-0.45528835963078,0.0770420549560955,-5.9096081989277,3.42922375435722e-09,4.81724289302562e-08
"Strc",16.1854685916944,1.77869763784486,0.526114224005714,3.38082027948656,0.000722697953559627,0.00297734429873168
"Stt3a",3093.65297874723,-0.287518075743002,0.0571076593944693,-5.03466748228956,4.78679008751286e-07,4.20003618764648e-06
"Stx12",1073.53712046619,-0.384174802363035,0.072492676382915,-5.29949812217966,1.16121430493983e-07,1.14999198968354e-06
"Stx16",3182.15376577234,0.593381429965653,0.0859155113685484,6.90656926221679,4.96514573083355e-12,1.26797293223546e-10
"Stx17",1107.56949889483,0.265499679528315,0.0963799034036593,2.75472033227038,0.00587423231058682,0.0187463207813679
"Stx18",445.245762940045,-0.263193892299704,0.0909049357627131,-2.89526514805216,0.00378838388625892,0.0127877659960924
"Stx1a",159.76937347355,0.552517577858123,0.169787124616934,3.25417830771731,0.00113720876677543,0.00445502106420878
"Stx1b",41.0080783903282,1.38041510677136,0.307217732249408,4.49327939720191,7.01346702780383e-06,4.73646212387584e-05
"Stx6",903.88883008515,0.216368209895875,0.0776747973497769,2.78556516757357,0.00534344980051042,0.0172646809850544
"Stx7",2387.09644366974,-0.196989071057039,0.0749895220802976,-2.62688793837233,0.0086169706681295,0.0258987988435445
"Stx8",475.399529227029,-0.641725749194631,0.114560653987242,-5.60162435233736,2.12352362858792e-08,2.47130932747202e-07
"Stxbp1",269.026346889669,0.560480858213517,0.126275235692858,4.43856513225433,9.05605806304012e-06,5.95479400497775e-05
"Stxbp2",3351.89824754236,0.257981127647715,0.046272467624962,5.57526194061337,2.47157685065634e-08,2.83068242836935e-07
"Stxbp3",1258.29611919968,-0.286326837656923,0.0876954322724106,-3.2650142685596,0.00109458562479718,0.00430972338014178
"Stxbp5",902.36967289279,0.420875167629,0.0844769298113566,4.98213143598904,6.28876937008058e-07,5.37499296029276e-06
"Stxbp6",36.0649521337532,-1.08759032699832,0.352394889170859,-3.08628291845346,0.00202675877595548,0.00742306120539
"Sub1",2725.67949304907,-0.688638618183178,0.0717409778045225,-9.5989577959135,8.07568381773905e-22,1.2094889533183e-19
"Sucla2",961.191996200538,-0.492866338490103,0.0793070379616964,-6.21466078115472,5.14356439896826e-10,8.50129022478031e-09
"Suclg1",1369.80364798665,-0.583791297333535,0.0888178759423542,-6.5729031587339,4.93435533345365e-11,1.01128314044571e-09
"Suclg2",437.363317910685,-0.273066161287714,0.0990948228346333,-2.75560471754815,0.00585837482928974,0.0187171903390665
"Sufu",987.981523482388,0.318747926775401,0.094535820216583,3.37171588552513,0.000747014666992775,0.00306778645145525
"Sugp1",1059.40804882548,0.46554955481986,0.0765093880602327,6.08486836221134,1.16587059602221e-09,1.78315007891222e-08
"Sugp2",1465.81773937533,0.547022772086664,0.0733336411619804,7.45937012562068,8.69370744124862e-14,3.09445125925248e-12
"Sugt1",1015.88018387119,-0.652093359525335,0.0766149625837296,-8.51130559272527,1.71985698083194e-17,1.25414289950554e-15
"Sulf1",640.177800710454,-0.471912594790979,0.0840038584757532,-5.61774903383981,1.93461222110589e-08,2.27594561600795e-07
"Sulf2",805.274471689537,0.729806001661965,0.143249754182599,5.09464051667194,3.49403603194563e-07,3.13641685301897e-06
