"","V1","V2","V3"
"275","Dot1l","Mllt6",3.42318235510061
"276","Prdm9","Zfp865",3.42211534561329
"277","Setd1b","Setd1a",3.42021391843605
"278","Rps4x","Krr1",3.41999001399768
"279","Ing4","Meaf6",3.41532704469569
"280","Serpinb9","Serpinb1a",3.41355226440351
"281","Notch1","Notch3",3.40869039512813
"282","Crk","Plec",3.40597136202996
"283","Ndufs4","Ndufa9",3.39271947507132
"284","E4f1","Prdm9",3.38947005403179
"285","Cdc42","Vamp2",3.38882663075037
"286","Zfp865","Zscan29",3.38650983715411
"287","Crebbp","Kat2a",3.38519110960056
"288","Dld","Ndufc2",3.37996159984527
"289","Ndufs1","Ndufa11",3.3771885034987
"290","Atp5f1","Ndufa4",3.37597287950916
"291","Coro6","Coro2b",3.37568967492552
"292","Ndufs8","Uqcrb",3.37337613466048
"293","Ptprf","Ptpru",3.36297099338844
"294","Dhtkd1","Suclg1",3.36044323193801
"295","Irf2","Ap5z1",3.35895649873919
"296","Arhgef2","Akap13",3.35677891992577
"297","Psma2","Psmd5",3.35639218295069
"298","Sucla2","Ndufs1",3.35385832582961
"299","Uqcrb","Rps27l",3.35328276827249
"300","Vta1","Chmp5",3.34202024814613
"301","Pdha1","Suclg1",3.33630838695149
"302","Crk","Pxn",3.33073023065822
"303","Cox6b1","Ndufc2",3.32818972528935
"304","E4f1","Rbak",3.32696159281386
"305","Kmt2a","Kmt2b",3.32522017932024
"306","Crk","Pik3r2",3.32294373188347
"307","Dctn1","Snx6",3.32251707774708
"308","Kat2a","Ep300",3.32011843874056
"309","Tuba1b","Mks1",3.32011843874056
"310","Hsd17b12","Uqcrc2",3.32008728584037
"311","Ap1g2","Ap1s1",3.31803042430397
"312","Numa1","Smarca4",3.31568000475409
"313","Kdm4b","Smarca4",3.31568000475409
"314","Smarca4","Kdm4a",3.31568000475409
"315","Smarca4","Kdm6b",3.31568000475409
"316","Irf2","Irf2bp2",3.31146700408681
"317","Cox7a2","Ndufb3",3.3098487021839
"318","Ndufa4","Mcee",3.30199170962896
"319","Kri1","Krr1",3.30127840048249
"320","Ankrd16","Ccnl2",3.29719707271215
"321","Dkc1","Nop10",3.2957399818979
"322","Vamp1","Vamp2",3.29464110874324
"323","Jup","Mks1",3.28807129015831
"324","Atp5f1","Ndufa11",3.2831621454668
"325","Sdhd","Uqcrc2",3.27991426871631
"326","Dnm1","Vamp2",3.26410011504754
"327","Uqcrh","Uqcrc2",3.26056731664721
"328","Epas1","Vhl",3.25045041520184
"329","Rbak","Zfp142",3.25031479317636
"330","Dld","Suclg1",3.24404736721772
"331","Igf1r","Insr",3.24304653312379
"332","Insr","Snx2",3.24270352561712
"333","Ccnc","Med13l",3.236633804647
"334","Hspa8","Rpl27a",3.23583688621784
"335","Sucla2","Dhtkd1",3.2327792943579
"336","Arhgap33","Arhgap17",3.22649675466323
"337","E4f1","Zscan29",3.22627992597791
"338","Ndufs1","Ndufc2",3.22428083915202
"339","Cox6c","Ndufc2",3.21987919502749
"340","Ptpru","Ptpn21",3.21809693592741
"341","Rbpms","Vhl",3.21456441199916
"342","Arnt","Epas1",3.21249140860095
"343","Insr","Snx1",3.20946118665415
"344","Ndufa9","Sdhd",3.20479677673848
"345","Zfp35","Zfp408",3.19864023313471
"346","Farsb","Mrpl20",3.19759984476082
"347","Zfp408","Rbak",3.19456560394451
"348","Prdm9","Zfp408",3.19263960018338
"349","Cox7a2","Ndufc2",3.1891573975231
"350","Kmt2a","Ppie",3.18212872866184
"351","Cyp4f17","Cyp2d22",3.1813518933991
"352","Atp5f1","Mdh1",3.18079907900483
"353","Bet1","Scfd1",3.17690216265419
"354","Tbca","Ndufb3",3.17556021442283
"355","Ndufb3","Uqcrb",3.17529456390866
"356","Bet1","Sec22b",3.17136833008112
"357","Rap1gap","Sipa1l3",3.16692459667524
"358","Atp5f1","Sdhd",3.16506192731617
"359","Abl1","Crk",3.16028940262845
"360","Stx12","Bet1",3.15560930012043
"361","Cyp4f13","Cyp2d22",3.15256408206938
"362","Pan2","Tnrc6c",3.152250939238
"363","Sec22b","Scfd1",3.14841752806774
"364","Rpl15","Rps27l",3.14795240640001
"365","Ctnnb1","Cops2",3.14766913873518
"366","Arhgap33","Pdlim7",3.14672903540418
"367","Sucla2","Ndufa9",3.14614541207425
"368","Hspa8","Nphp3",3.14504160046476
"369","Sec13","Sec23b",3.14499922342861
"370","Notch3","Notch4",3.14416585957724
"371","Crk","Dvl2",3.14376705377367
"372","Cox6c","Ndufa11",3.14116733476317
"373","Bet1","Gosr2",3.14029519800101
"374","Pitpnm1","Yif1a",3.14029519800101
"375","Pdha1","Uqcrc2",3.13261209551115
"376","Cox6b1","Ndufs8",3.13105574896304
"377","Ctnnb1","Bcl9l",3.13064486720054
"378","Zfp729b","Zfp142",3.13006182711251
"379","Atp5f1","Uqcrh",3.12852795592175
