"","V1","V2","V3"
"6326","Cp","Ltf",2.51782888590151
"6327","Cldn3","Wnk4",2.51782888590151
"6328","Fam114a1","N4bp1",2.51782888590151
"6329","Eef1a2","Ak3",2.51758676921804
"6330","Atxn2","Helz",2.51754520186637
"6331","Atg5","Exoc2",2.51753709673153
"6332","Anxa2","Fabp5",2.51749475490465
"6333","Laptm5","Arrb2",2.51744630915346
"6334","Zfp454","Zkscan17",2.51739321445939
"6335","Bmp1","Bmp2",2.51717348557463
"6336","Glo1","Sp3",2.51688489721982
"6337","Bet1","Trappc1",2.51683785599903
"6338","Ercc2","Sec22b",2.51678173948812
"6339","Rps3","Rpl37",2.51598447367019
"6340","Ttc37","Exosc9",2.5157421958188
"6341","Cdc25b","Rrm1",2.51563004874288
"6342","Pde8a","Rapgef3",2.51527917493445
"6343","Ddx39b","Carm1",2.51507514336413
"6344","Stk38","Mink1",2.51479794805414
"6345","Taok3","Rpe",2.51459524110078
"6346","Cabin1","Dnm1",2.51444954044223
"6347","Myh6","Myom2",2.51414413894986
"6348","Hat1","Azgp1",2.51408000116476
"6349","Fzd5","Bambi",2.51407683224807
"6350","Mmgt1","Emc7",2.51407683224807
"6351","Erbb3","Src",2.5139224133959
"6352","Ube2j2","Psmd2",2.51339588412861
"6353","Chn1","Gata2",2.51335219872226
"6354","Rpl22","Rpl37",2.51324498926056
"6355","Slc27a1","Cyp2d22",2.51324356125701
"6356","Rpl6","Nop58",2.5128916423505
"6357","Tuba1b","Gcn1l1",2.51255187237621
"6358","Nfkbib","Polr1b",2.51248893508
"6359","Exosc5","Nop58",2.51224434471328
"6360","Gli1","Zfp697",2.51199365187813
"6361","Zmpste24","Ern1",2.51164820616941
"6362","Cd8a","Tcf7",2.51113541093741
"6363","Erbb2","Fer",2.51109632180101
"6364","Egr1","AI987944",2.51082429536518
"6365","Cdc42","Arhgap12",2.51075781146983
"6366","Egr1","Zfp146",2.5106882632665
"6367","Atp13a1","Sacm1l",2.51059869714572
"6368","Repin1","Zfp746",2.51047058572431
"6369","Lrrc40","Sugt1",2.51026956562396
"6370","Serpinb6b","Serpine2",2.51025850163524
"6371","Stk11","Cab39l",2.51020477434736
"6372","Cdk1","Pcna",2.51013486118495
"6373","Pan2","Cnot3",2.51003469936313
"6374","Clk2","Rbm7",2.50963786966304
"6375","Gli1","Zfp873",2.50962678081032
"6376","Hic1","Zfp790",2.50943617722373
"6377","Mast3","Mtfmt",2.50942509648644
"6378","Ints5","Ints2",2.50909529283763
"6379","Hhex","Hoxb4",2.50908213363914
"6380","Klf4","Sp3",2.50889145951601
"6381","Arhgef18","Arhgap23",2.50861902507836
"6382","C3ar1","Plek",2.50838100042301
"6383","Srgap1","Rnf157",2.50785594052377
"6384","Zfp553","Zfp319",2.50774689618333
"6385","Blmh","Stbd1",2.50771064905734
"6386","Aif1","Ctss",2.50766497356244
"6387","Mmp3","Timp1",2.50740127243103
"6388","Arhgap33","Smarcc2",2.50709246073188
"6389","Anxa1","0610037L13Rik",2.50669051588761
"6390","C3ar1","Ms4a6c",2.50647614914647
"6391","Kcnc3","Kcng1",2.50641044825738
"6392","Tuba1b","Mad2l1",2.50618070898736
"6393","Prkag2","Atg5",2.50579642259913
"6394","Dhx37","Ssb",2.50579626852914
"6395","Rpl31","Rpl3l",2.50576604314415
"6396","Ndufa4","Nop10",2.50572109613086
"6397","Crk","Arhgap26",2.50529126525748
"6398","Eif2a","Nol6",2.50512582472879
"6399","Hat1","Cdan1",2.50490921143933
"6400","Bach2","Patz1",2.50488531456062
"6401","Trappc2","Cog6",2.50446450425807
"6402","Zfp523","Zfp35",2.5044444905302
"6403","Pgm2","Grhpr",2.50414958540318
"6404","Dbi","Tbca",2.50407484624361
"6405","Serpine2","Serpinb10",2.50373391828589
"6406","Gcn1l1","Tomm70a",2.50359663522681
"6407","Snrpd2","Zmat2",2.50358228711411
"6408","Ifit2","Irf7",2.5035520250085
"6409","Mark2","Mark4",2.50334474914325
"6410","Entpd6","Copb2",2.50323896224768
"6411","Entpd6","Sec24a",2.50323896224768
"6412","Hspa5","Elovl5",2.50323896224768
"6413","Snai1","Sp3",2.50321443807206
"6414","Mme","Ece1",2.50313239821298
"6415","Eif2s1","Eif3c",2.50290800300309
"6416","Mark4","Pard6g",2.50290242420897
"6417","Fer","Yes1",2.50277683962213
"6418","Zfp574","Zfp142",2.50274948542483
"6419","Calm2","Rpl22",2.50266443162127
"6420","Calm1","Rpl22",2.50266443162127
"6421","Calm3","Rpl22",2.50266443162127
"6422","Eef1a2","Mb",2.50259756179094
"6423","Pdia4","Pigs",2.50228671821083
"6424","Zfp956","Gli1",2.5020107311168
"6425","Arl1","Trappc1",2.50200167311959
"6426","Eif2b3","Gcn1l1",2.5019280604879
"6427","Impdh1","Rpl15",2.50157489039884
"6428","Stom","Lancl1",2.50127596057905
"6429","Cep131","Oaz1",2.50127596057905
"6430","Ddr1","Tm4sf1",2.50127596057905
"6431","Elovl5","Lonp1",2.5012430448528
"6432","Ifit2","Lgals9",2.50112169158774
"6433","Cdc42","Rab8a",2.50111084638866
"6434","Eif2a","Paics",2.50104932528302
"6435","Adipoq","Thrsp",2.50089496782834
"6436","Ftsj3","Cad",2.50087305114607
"6437","Egr1","Zfp597",2.50064169468078
"6438","Yes1","Rpe",2.5005107043703
"6439","Cpsf2","Tut1",2.50038597694834
"6440","Trmt1","Ddx54",2.50037242861049
"6441","Crnkl1","Gpx8",2.50028937569459
"6442","Lgals4","Arpc3",2.49947989980956
"6443","Arhgap23","Rpap1",2.49947989980956
"6444","Xpo1","Gcn1l1",2.49942322820652
"6445","Ercc2","Atxn2l",2.49940421283532
"6446","Gba","Nudcd1",2.49924530504222
"6447","Hoxa3","Arpc3",2.49911218163311
"6448","Impdh1","Rpl4",2.49906146955277
"6449","Rpe","Ulk3",2.49895411344073
"6450","Krr1","Rpl4",2.4988093397526
"6451","Mob1a","Dock6",2.49871142195366
"6452","Ino80c","Ino80e",2.49867097752508
"6453","Rpl22","Rps27l",2.49865212981354
"6454","Psmb5","Acadsb",2.49834916318787
"6455","B2m","Ctss",2.49813110809714
"6456","Igsf8","Itga6",2.49811286254771
"6457","Itga6","Ptgfrn",2.49811286254771
"6458","Src","Rpe",2.49728854881459
"6459","Eif3a","Pabpc1",2.49709124627248
"6460","Hspa8","Tuba4a",2.49707705253036
"6461","Zfp146","Zkscan17",2.49696644143842
"6462","Gata3","Hoxb5",2.49663687086718
"6463","Egr1","Zfp454",2.49644458768671
"6464","Pafah1b2","Uba2",2.49629006248733
"6465","Rps14","Krr1",2.49621502380523
"6466","Hspa5","Pdia6",2.49603358768582
"6467","Sparcl1","Pdgfrl",2.49592926002174
"6468","Umps","Psmd6",2.49590037708367
"6469","Chchd10","Mb",2.49579909008366
"6470","Calm2","Marcks",2.4957514556545
"6471","Calm1","Marcks",2.4957514556545
"6472","Calm3","Marcks",2.4957514556545
"6473","Ctsk","Serpinb3a",2.49564623848391
"6474","Yy1","Cpsf7",2.49512432268307
"6475","Repin1","Rpl7l1",2.49506985194103
"6476","Zik1","Zkscan17",2.49465791548846
"6477","Pcnt","Tinagl1",2.49465714808025
"6478","Mical3","Hn1l",2.49460147316654
"6479","Uba2","Tk2",2.49434165047978
"6480","Acaa1a","Echdc1",2.49345050141937
"6481","Pabpc1","Ftsj3",2.4931053458663
"6482","Srgap2","Rapgefl1",2.49295170946152
"6483","Dgcr14","Dhx16",2.49294584502559
"6484","Rnps1","Eif2a",2.492731403893
"6485","Arl1","Vps35",2.49221687834665
"6486","Gata3","Hoxa3",2.49218052575179
"6487","Prkaa1","Ccnc",2.49211841586794
"6488","Rps24","Rpl3l",2.49190541981056
"6489","Nip7","Slc10a7",2.49170776754181
"6490","Psma2","Vac14",2.49146982870298
"6491","Ptdss1","Wls",2.49140863371053
"6492","Pex7","Lonp2",2.49137772024369
"6493","Exosc4","Psma4",2.49120434733049
"6494","Exosc4","Psma2",2.49120434733049
"6495","Exosc4","Psma7",2.49120434733049
"6496","Cenpa","Anln",2.49109425994834
"6497","Fstl1","Islr",2.49095456438522
"6498","Timm8b","Mrps18c",2.49090823181814
"6499","Ephb4","Yes1",2.49080242245668
"6500","Nck1","Sh3d19",2.49071969590432
"6501","Mmgt1","Emc3",2.49066649514111
"6502","Cep164","Ccdc92",2.49066649514111
"6503","Gnao1","Scn8a",2.49065841335778
"6504","Sar1a","Rer1",2.49047226894481
"6505","Msn","Rgs2",2.49037426786504
"6506","Exosc4","Psma5",2.49015461598219
"6507","Gnai3","Pak1",2.49012357302013
"6508","Rassf4","Sav1",2.48995532582785
"6509","Prkag2","Hdlbp",2.48987106562458
"6510","Snai1","Rcor1",2.48985835252051
"6511","Lrp1","Ccdc80",2.4896374573143
"6512","Plec","Mical3",2.48956104431591
"6513","Wwc1","Snx4",2.48933309849917
"6514","Mcf2l","Plekhg6",2.4892850428389
"6515","Derl1","Syvn1",2.48913916626384
"6516","Zfp748","Zfp523",2.48906420508092
"6517","Rnf141","Trim8",2.48892099747241
"6518","Tgfb1","Lrrc32",2.48889675682062
"6519","Eef1a2","Rps3",2.48874028430737
"6520","Snai1","Zfp597",2.48867766076273
"6521","Psat1","Ctsb",2.48858573221946
"6522","C3ar1","Lyz2",2.48850179417832
"6523","Serping1","Serpinb9",2.48837387750268
"6524","Cdk11b","Rpe",2.48783529862135
"6525","Fth1","Uqcrb",2.48769335217526
"6526","Lyz2","Sftpc",2.4876387253953
"6527","Tom1l2","Snx1",2.48751743018215
"6528","Macf1","Mical3",2.48748979471634
"6529","Laptm5","Plek",2.48744837407662
"6530","Ick","Rpe",2.48744130899172
"6531","Nr4a1","Jun",2.48733757910668
"6532","Kri1","Ppan",2.48726234012543
"6533","Pold1","Cdipt",2.48712335739287
"6534","Rps4x","Nop58",2.48704608852631
"6535","Dpm1","Alg14",2.48703408350661
"6536","Plk1","Srpx",2.48698195110251
"6537","Prkd2","Rpe",2.48677585137511
"6538","Acaa1b","Brsk1",2.48675055655212
"6539","Chchd10","Pdk2",2.48672750946844
"6540","Mark4","Rpe",2.48654951025446
"6541","Gata3","Tal1",2.48652148891574
"6542","Mark2","Mtcl1",2.48649231508398
"6543","Hnrnpl","Ptbp3",2.48646692503962
"6544","Srgap1","Dgkd",2.48646692503962
"6545","Dot1l","Mllt1",2.48638416265226
"6546","Hspe1","Tpi1",2.48625184914658
"6547","Arhgef18","Rgl3",2.48624567249271
"6548","Csnk2a2","Haghl",2.48622260502793
"6549","Rab8b","Hip1r",2.48616127783657
"6550","Agfg1","Ern1",2.48559255805321
"6551","Abca2","Abca8b",2.48558171952527
"6552","Ssb","Rrp1b",2.48548458776668
"6553","Ackr3","Pecam1",2.4854794773787
"6554","Cd82","Ptgfrn",2.4854794773787
"6555","Ldb1","Rnf6",2.4854794773787
"6556","Hspa8","Rpl7",2.48513626888393
"6557","Snrnp70","Gtf2e1",2.48505537005826
"6558","Ercc2","Rprd1b",2.48486948735376
"6559","Vps45","Pik3c3",2.48479625536947
"6560","Dzip3","Tom1l1",2.48475256422421
"6561","Arhgef18","Crk",2.48466830568168
"6562","Hdlbp","Slc9a6",2.48451963258299
"6563","Arcn1","Gramd1a",2.48437105536391
"6564","Gata3","Sept8",2.48416984635082
"6565","Lpp","Arhgap33",2.4841144518
"6566","Actn1","Micall2",2.4838295726754
"6567","Cbfa2t3","Plekhg6",2.48375422643721
"6568","Psmb2","Psmc6",2.48373608819134
"6569","Myom2","Rpl3l",2.48342592525864
"6570","Notch1","Dtx2",2.48341777449491
"6571","Snx1","Cyp2u1",2.48333871426098
"6572","Timm8b","Nop10",2.48333641061072
"6573","Nsun5","Pkmyt1",2.48328386250228
"6574","Serpinb10","Serpina9",2.48309124872389
"6575","Exosc4","Psma1",2.48302262658967
"6576","Cmya5","Sbf1",2.48300821338421
"6577","Zbtb48","Zfp956",2.48275664911512
"6578","Cct8","Rrm1",2.48254578916931
"6579","Thoc5","Tap1",2.48246721077635
"6580","Map2k3","Map2k7",2.4824436486183
"6581","Ak3","Pus3",2.48218580514185
"6582","Xrcc4","Iffo1",2.48207157292336
"6583","Gata3","Tbx21",2.48207157292336
"6584","Usp10","Tbx21",2.48207157292336
"6585","Ostc","Atp13a2",2.48206349886436
"6586","Pml","Znfx1",2.48201013398875
"6587","Doc2b","Rab27b",2.48171573615855
"6588","Tuba4a","Foxo1",2.48157992615234
"6589","Gata3","Cers6",2.48136987553085
"6590","Ptk2","Pkd1",2.48134493691191
"6591","Gbp2","Samhd1",2.48123625775702
"6592","Pold1","Anapc10",2.48115778698275
"6593","Umps","Cdipt",2.48067662226208
"6594","Sp3","Zfp81",2.48056496311483
"6595","Skiv2l","Exosc4",2.48053313755577
"6596","Maml1","Notch1",2.4801017195939
"6597","Srgap2","Ldb3",2.47973184392777
"6598","Copa","Gramd1a",2.4796494101372
"6599","Zfp513","Zfp319",2.4796485067684
"6600","Ankrd52","Ppp6c",2.47918152796001
"6601","Cdk1","Cdc42",2.47907667413347
"6602","Arhgap23","Pdlim7",2.4787592914472
"6603","Pkia","Rpl3l",2.47866264930531
"6604","Rpe","Prkd3",2.47859365318095
"6605","Ifit2","Tmem173",2.47849548232648
"6606","Akt1","Mapt",2.47842284531271
"6607","Itgb1","Itga8",2.47836635026965
"6608","Plec","Ldb3",2.47831448789543
"6609","Zfp454","Zfp746",2.47828668333659
"6610","Umps","Psmc6",2.47803654004997
"6611","Pls3","Sacm1l",2.47799995204059
"6612","Nsun5","Stk11",2.477977659928
"6613","Cyp4f13","Slc22a12",2.47767485393547
"6614","Zfp146","Zfp746",2.47759140351536
"6615","Cdc42bpb","Rpe",2.47753795328299
"6616","Cacna1c","Ubc",2.47739034514507
"6617","Bcl2l11","Ubc",2.47739034514507
"6618","Hdac6","Ubc",2.47739034514507
"6619","Tcp1","Ubc",2.47739034514507
"6620","Hspd1","Ubc",2.47739034514507
"6621","Klhl36","Klhl18",2.47724590048733
"6622","E4f1","Hic1",2.47697929339847
"6623","Atg5","Ulk1",2.47659147662171
"6624","Pabpc1","Dkc1",2.47652710736998
"6625","Polr1b","Nmi",2.47646187155897
"6626","Pold1","Ppp2r2d",2.47631558874446
"6627","Stam2","Arhgap26",2.47625557196125
"6628","Egr1","Ep300",2.47617139398426
"6629","Zfp362","Zfp319",2.4760606649038
"6630","Rpl7","Ddx54",2.47599964907818
"6631","Pola1","Rrm1",2.47592733124588
"6632","Tmem259","Mboat7",2.47564694484549
"6633","Smc2","Lig4",2.47562758020672
"6634","Mef2d","Foxk1",2.47560919328475
"6635","Adam12","Fst",2.47534842621349
"6636","Foxk1","Cmya5",2.47534842621349
"6637","Cyth3","Ccdc120",2.47534842621349
"6638","Acap3","Itgb3bp",2.47534035828312
"6639","Serping1","Dcn",2.47524162686841
"6640","Ctss","Adgre1",2.47523505350318
"6641","Plk3","Rpe",2.4750061488096
"6642","Ctsb","Acadsb",2.4747879063691
"6643","Psmc2","Myh10",2.47473206125869
"6644","Cd81","Cd9",2.47467074585325
"6645","Bmp1","Col5a1",2.47461128581858
"6646","Zfp513","Zfp142",2.47455625488647
"6647","Atp6v1a","Rragc",2.47436419333576
"6648","Gata3","Ubqln1",2.47413809880231
"6649","Rps24","Ddx18",2.4741006458321
"6650","Mapre1","Tubb2b",2.47372863799478
"6651","Sh3bp1","Tomm70a",2.47369193889267
"6652","Dpysl5","Dpyd",2.47361096274904
"6653","Rbm22","Smarcd1",2.47332933760777
"6654","Foxf1","Foxo1",2.47330144162265
"6655","Atp6v1b1","Atp6v1b2",2.4731837356544
"6656","Exosc4","Kpna1",2.47314966977365
"6657","Car3","Ttn",2.47303380197263
"6658","Srgap1","Tomm70a",2.47296664991927
"6659","Rps6ka1","Rpe",2.47281257229088
"6660","Actn1","Tinagl1",2.47279580763347
"6661","Ccnl2","Cyp2u1",2.47268760058682
"6662","Eno3","Ube2g2",2.4723147114305
"6663","Ctsc","Ctss",2.4722564577412
"6664","Ulk1","Rpe",2.47210454314722
"6665","Psmc2","Umps",2.47183927959964
"6666","Nedd8","Ndufc2",2.47156269211814
"6667","Stt3a","Ostc",2.47112833095935
"6668","Nsun5","Tyk2",2.47090953281349
"6669","Trrap","Morf4l2",2.47080732895074
"6670","Nploc4","Ube4b",2.47054517861534
"6671","Rapgefl1","Arhgap26",2.4704254157632
"6672","Ddx58","Samhd1",2.47041068565909
"6673","Umps","Psmd1",2.47021011175593
"6674","Cox7a2","Oaz1",2.47012358016536
"6675","Luc7l2","Tial1",2.46949860105724
"6676","Slc7a5","Cyp2d22",2.46941892251061
"6677","Camkk2","Rpe",2.46933872044042
"6678","Apex1","Hus1",2.46925925230516
"6679","Aff3","Aff1",2.46925925230516
"6680","Phldb1","Wbp2",2.46925118999116
"6681","Cdk9","Cdc37",2.46917651600529
"6682","Pes1","Skiv2l2",2.4691019907234
"6683","Ddx18","Rrp1b",2.46908731070243
"6684","Cdk1","Smc2",2.46903546773774
"6685","Pabpc1","Rps3",2.4688634706938
"6686","Fnip2","Rptor",2.46883195995611
"6687","Runx3","Hdac5",2.46876746482326
"6688","Pip5k1c","Hdhd2",2.46875940296513
"6689","F13a1","Fgg",2.46875940296513
"6690","Fam118b","Rasgrp2",2.46875134111474
"6691","Pkd2","Pacs2",2.46875134111474
"6692","Arhgef40","Mycbp",2.46875134111474
"6693","Gcn1l1","Tnpo1",2.46874842017746
"6694","Pabpc1","Rplp2",2.46844509241987
"6695","Calm2","Dpp4",2.46840834718887
"6696","Calm1","Dpp4",2.46840834718887
"6697","Calm3","Dpp4",2.46840834718887
"6698","Pard6b","Pard6g",2.46825152100678
"6699","Shmt2","Mthfd2",2.46802675552703
"6700","Pak1","Stk38l",2.46767340702422
"6701","Hic1","Zscan25",2.46762796244138
"6702","Mark2","Rpe",2.46753209137978
"6703","Dld","Pitrm1",2.46747527207094
"6704","Atg5","Ddx58",2.46736481426933
"6705","Slc7a5","Tomm70a",2.46731992985133
"6706","Cabin1","Cdan1",2.46713701481053
"6707","Cdc37","Msmo1",2.46704327859243
"6708","Klhl7","Far1",2.46678772750033
"6709","Ltf","Lyz1",2.46646207885146
"6710","Eef1a2","Mypn",2.46642824698574
"6711","Hspa5","Ostc",2.46615305296154
"6712","Obscn","Mypn",2.46611900246899
"6713","Map3k10","Rpe",2.46593506615818
"6714","0610010K14Rik","Mybl2",2.46591740992471
"6715","Sik1","Rpe",2.46570180564117
"6716","Stx1a","Rab8b",2.46559281278178
"6717","Emc3","Emc7",2.46551108456197
"6718","AW209491","Hexdc",2.4655030257361
"6719","Cdc25b","Brsk1",2.4655030257361
"6720","Cd3e","Eps8l2",2.4655030257361
"6721","Enox2","Mllt6",2.4655030257361
"6722","Pdgfrb","Pdgfd",2.46547079050674
"6723","Cdk2ap1","Mybl2",2.46496902008585
"6724","Dlat","Kmo",2.46475619392027
"6725","Psma7","Eif1ax",2.46475619392027
"6726","Seh1l","Ndor1",2.46475619392027
"6727","Wipi1","Wdr45b",2.46475619392027
"6728","Hic1","Zscan29",2.46471317526039
"6729","Atp2a1","Hfe2",2.46462363083424
"6730","Slc7a5","Lims2",2.46448873112126
"6731","Grpel1","Rsad1",2.46445976667474
"6732","Prkag2","Camkk2",2.46442274142214
"6733","Arl1","Dopey2",2.46427635734835
"6734","Pus3","Ddx55",2.46404879436227
"6735","Atp5c1","Yme1l1",2.46401666692987
"6736","Bcl3","Ube2i",2.46376821254603
"6737","Myh7","Ncdn",2.46368419065675
"6738","Zfp513","Zfp384",2.46350640191372
"6739","Mta3","Mybl2",2.46337068800744
"6740","Rpl7","Dhx37",2.4632411802661
"6741","Dync1li2","Dynlrb1",2.46301654695344
"6742","Irx3","Meis3",2.46288861605785
"6743","Arl1","Vps26b",2.46251756432639
"6744","Ppp1cc","Kmt2a",2.46250054261077
"6745","Acta2","Cnn1",2.46231609887923
"6746","Gadd45g","Midn",2.46228009989454
"6747","Slc25a3","Ldb3",2.46196856752204
"6748","Slc25a3","Pdlim1",2.46196856752204
"6749","Cct8","Cdt1",2.4619499170733
"6750","Hspa8","Tuba1b",2.46189711616694
"6751","Polr2a","Tcea3",2.46182326146709
"6752","Fam195a","4931406C07Rik",2.46181970207908
"6753","Mcf2l","Arhgef16",2.46176473244304
"6754","Pcsk4","Gtf2e1",2.46171621214944
"6755","Vars","Arhgap12",2.46171621214944
"6756","Tmco1","Spns1",2.46171621214944
"6757","Col14a1","Postn",2.46161140964978
"6758","Rnps1","Nol6",2.46117167275725
"6759","Ssb","Nip7",2.46115527200323
"6760","Sephs1","Cdt1",2.46111059416535
"6761","Ppp1cc","B230118H07Rik",2.46060465646178
"6762","Rpe","Sik3",2.46029320819321
"6763","Sart1","Ppp1r10",2.46017547728275
"6764","Magi1","Syngap1",2.46002108876974
"6765","Mknk2","Rpe",2.45975116405043
"6766","Gata3","Arhgap26",2.45940190169881
"6767","Fmnl1","Nacc1",2.45923554739488
"6768","Nck1","Plcg1",2.45915501840659
"6769","Stard8","Pdlim7",2.45906405843448
"6770","Grpel1","Smarcd1",2.45898437982487
"6771","Xpo1","Atxn2l",2.45877099193171
"6772","Ldha","Uqcrb",2.45874757877687
"6773","Adipoq","Lpl",2.45848185080627
"6774","Hat1","Fkbp14",2.45799548535933
"6775","Snx1","Snx4",2.45799548535933
"6776","Atp6v1b2","Tuba4a",2.45790927778785
"6777","Zmpste24","Magt1",2.45784648113863
"6778","Srgap1","Rapgef3",2.45774012606944
"6779","Irf2bpl","Irf2bp1",2.45758485528154
"6780","Gps2","Ankrd11",2.45758485528154
"6781","Hspg2","Ltbp2",2.45751239320884
"6782","Chchd2","Patl1",2.45751144355268
"6783","Yme1l1","Kars",2.45723965934849
"6784","Tle3","Arid3b",2.45689152083901
"6785","Ing4","Nav2",2.45673571160432
"6786","Dvl2","Notch1",2.45653610086401
"6787","Lims1","Arhgap33",2.45652787349218
"6788","Stx16","Trappc2",2.45649638568943
"6789","Kirrel","Sav1",2.45627258241007
"6790","Zfp260","Zfp746",2.45613298129547
"6791","Atp6v1b2","Rps3",2.4561215755075
"6792","Pdha1","Pdk2",2.45594253344575
"6793","Atp6v1e1","Mesdc2",2.45594253344575
"6794","Slc12a3","Wnk4",2.45594253344575
"6795","Myo18b","Tnks2",2.45593448363184
"6796","Xpo1","Kpna1",2.4556837765565
"6797","Dkc1","Sfpq",2.45567596536648
"6798","Cdk16","Mtfmt",2.45553904462122
"6799","Arcn1","Cog6",2.45537880281154
"6800","Rpl6","Cpsf1",2.45505281131273
"6801","Ldb3","Tomm70a",2.45497593091523
"6802","Gata3","Repin1",2.4547495372417
"6803","Vps8","Arpc3",2.45464435924146
"6804","Impdh1","Rps3",2.45456979360506
"6805","Cnpy2","Pdia6",2.45456035285611
"6806","Kpna1","Exosc5",2.45444224888365
"6807","Wdr91","Stx8",2.45437296443424
"6808","Nudcd1","Tymp",2.45437296443424
"6809","Pex19","Pex2",2.45437296443424
"6810","Hic1","Zfp697",2.45426998760308
"6811","Zmat2","Rbm22",2.45421349823278
"6812","Pabpc1","Snrnp70",2.45416171644683
"6813","Rps6kb2","Rpe",2.45411767527094
"6814","Rnf157","Ubqln1",2.45401576921086
"6815","Pabpc1","Rps5",2.45386523625962
"6816","Dlg4","Gpsm1",2.45383432280073
"6817","Cdk18","Mtfmt",2.45348992848767
"6818","Fhod3","Fmnl1",2.45328112613106
"6819","Eif1a","Psma7",2.45320883819318
"6820","Eif4e","Rps4x",2.45318325001131
"6821","Gata2","Klhl7",2.45313980868627
"6822","Srgap2","Arhgap40",2.45308327810153
"6823","Gli1","Zscan29",2.45285713514977
"6824","B230118H07Rik","Ankrd40",2.45284062187511
"6825","Pes1","Ddx55",2.4527695451884
"6826","Mapre1","Tubb2a",2.4526728663875
"6827","Nsun5","Tesk1",2.4526342591962
"6828","Map4k2","Mtfmt",2.45253144683215
"6829","Psmd2","Umps",2.45235320095276
"6830","Sart1","Rbm22",2.4522350719617
"6831","Rapgef5","Akap13",2.4522350719617
"6832","Pabpc1","Rpl10a",2.45222808342214
"6833","Tpi1","Rpl3l",2.45207809973613
"6834","Rplp0","Impdh1",2.45203880841814
"6835","Tom1l2","Rapgef3",2.45195223349697
"6836","Zfp142","Zfp449",2.45189565961778
"6837","Prpf40b","Ldah",2.45174890793919
"6838","Abce1","Eif3i",2.45165311424603
"6839","Fbxw4","Slx4ip",2.45158870355044
"6840","Gata3","Rapgef5",2.45155617303772
"6841","Kat2a","Esrra",2.45144388280164
"6842","Psmc3","Umps",2.45139058474001
"6843","Smad1","Kdm3b",2.45133131013063
"6844","Dgkd","Klhl7",2.45124491178331
"6845","Rplp0","Dkc1",2.45118973117883
"6846","Snai1","Zfp628",2.45113171040316
"6847","Atg5","Snapc4",2.45104966118765
"6848","Atg5","Gan",2.45104966118765
"6849","Sf3b3","Tfip11",2.45095017441486
"6850","Pabpc1","Ddx18",2.45065693229321
"6851","Kpna1","Tnpo2",2.45061919210025
"6852","Rnf40","Setd1a",2.45051680455686
"6853","Pabpc1","Rnps1",2.45044632178383
"6854","Cpsf1","Gtf3c3",2.45011366357971
"6855","Camkk2","Atg4b",2.44993950389357
"6856","Pabpc1","Nol6",2.44990825649825
"6857","Prpf40b","Ncbp2",2.44989932427029
"6858","Ecm1","Lamc2",2.44971427252517
"6859","Sik1","Crtc2",2.44971427252517
"6860","Setd1a","Uvssa",2.44971427252517
"6861","Acsf2","Arl6ip1",2.44970622865981
"6862","Mapt","Ttll6",2.4496740532752
"6863","Prkag2","Pfas",2.44957752786331
"6864","Polr2b","Cluh",2.44954464329089
"6865","Rpl4","Ddx54",2.44948496227698
"6866","Ctnnb1","Hic1",2.44948100356419
"6867","Tuba4a","Polr2b",2.44931177205763
"6868","Cox6b1","Rps5",2.44910829666014
"6869","Ppm1g","Pik3c3",2.44909706928797
"6870","Uap1","Rrm2",2.44909063197542
"6871","Cox7a2","Timm8b",2.44904894874389
"6872","Pbxip1","Rbm33",2.44903057155102
"6873","Gata2","Hoxb5",2.44895097527319
"6874","Rapgefl1","Tomm70a",2.44892263391489
"6875","Cox6a2","Coro6",2.44890963021999
"6876","Sucla2","Chchd3",2.4487262298162
"6877","Cse1l","Cct4",2.44863928549898
"6878","Relb","Tle3",2.44863153527331
"6879","Cstf2","Papolg",2.44839535339679
"6880","Psmb2","Hip1r",2.44814971433971
"6881","Cox7a2","Ldha",2.44807697134274
"6882","Zfp641","Zkscan17",2.44804379579568
"6883","Sf3b3","Pabpc1",2.44745145560478
"6884","Dhx37","Rpl4",2.44720494602825
"6885","Gata2","Cers6",2.44707933832819
"6886","Runx3","Tcf7",2.44664207902179
"6887","Hap1","Zfp691",2.44662599721528
"6888","Npepps","Pfas",2.4465697111375
"6889","Tnik","Rpe",2.44642393363188
"6890","Oas3","Ftsj3",2.44609531503079
"6891","Stx12","Hgs",2.44590234808175
"6892","Zfp362","Zfp865",2.44563153260924
"6893","Mcf2l","Dab2ip",2.44560313082866
"6894","Pes1","Rpl15",2.44520736219238
"6895","Rpl3l","Mfn1",2.44513959421511
"6896","Cdk2ap1","Pwwp2a",2.44501898312501
"6897","Eef1e1","Kars",2.44498509272762
"6898","Gata3","Magi1",2.4449781609062
"6899","Trmt1","Nars",2.44488284756085
"6900","Rps5","Pno1",2.4443179076884
"6901","Anapc10","Ndor1",2.44421605467733
"6902","Zfp523","Zfp81",2.44406866714667
"6903","Fosb","Nr4a1",2.44400489033615
"6904","Snrnp70","Zc3h18",2.44398484816111
"6905","Laptm5","Epn3",2.44359513227596
"6906","Dync1li2","Dynlt3",2.44356708653163
"6907","Gbp3","Nmi",2.44354560876309
"6908","Zfp523","Zfp553",2.44347152413684
"6909","Sec22b","Trappc1",2.44337244208486
"6910","Cct4","Gcn1l1",2.4432398449444
"6911","Runx3","Hdac4",2.44316913129001
