"","V1","V2","V3"
"6943","Rpn2","Hsp90b1",3.06879341393937
"6944","Zfp169","Zfp142",3.06871810484495
"6945","Sec23a","Sar1b",3.06835558673947
"6946","Ago2","Prkra",3.06821942360716
"6947","Zfp513","Zkscan3",3.0680236326607
"6948","Dicer1","Ago4",3.06774699131279
"6949","Ndufc1","Sdha",3.06771426547516
"6950","Ercc2","Mms19",3.06766621033375
"6951","Cox6b1","Rps27l",3.06766164981104
"6952","Ksr1","Ywhae",3.06753421822282
"6953","Ndufb5","2010107E04Rik",3.06747563365116
"6954","Zbtb48","Zfp467",3.06721531313656
"6955","2410015M20Rik","Ndufb9",3.06691082225666
"6956","Suclg1","Pmpcb",3.06689419692771
"6957","Cox6a1","Ndufa4",3.06669563653577
"6958","Zfp7","Zfp236",3.06664898127269
"6959","Prickle1","Dvl3",3.06661307848981
"6960","Txnl1","Psmd8",3.06650992343862
"6961","Eno1","Cyc1",3.06613555152398
"6962","Rplp0","Eef1b2",3.06610162363427
"6963","Rab2a","Rab1b",3.06588566332061
"6964","Slc22a19","Slc22a22",3.06575818493434
"6965","Cox7a2","Uqcrc2",3.06571561536748
"6966","Smad5","Ep300",3.06571076493196
"6967","Sub1","Srrm2",3.06540489581425
"6968","Tcf4","Arid1a",3.06536933199118
"6969","Dnm2","Itsn2",3.0652657387925
"6970","Zbtb41","Zfp263",3.06523942712715
"6971","Prmt1","Snrpb",3.06515486518629
"6972","Patl1","Lsm7",3.06483616584819
"6973","Zfp738","Zfp142",3.06483390363383
"6974","Cstb","Txn1",3.06436538194293
"6975","Traf7","Map3k3",3.06429818938568
"6976","Fh1","Chchd3",3.06425074992694
"6977","Ndufs8","Atp5e",3.06392979345378
"6978","Sptbn1","Clmn",3.06324218604823
"6979","Ppara","Wrb",3.06309251908897
"6980","Rap1a","Cdc42",3.06294266707664
"6981","Zfp526","Zfp937",3.06277053592339
"6982","Ndufa4","Rpl18a",3.06262403263349
"6983","Vps13d","Vps13c",3.06223347937907
"6984","Zfp213","Zfp444",3.06220091847649
"6985","Zfp513","Zfp263",3.06213579254882
"6986","Etfa","Echs1",3.06202002770283
"6987","Zfp954","Zfp445",3.06120715061456
"6988","Ndufa2","Ndufb6",3.06112994909972
"6989","Bola2","Naa38",3.06105849215805
"6990","Ndufs4","Uqcrc2",3.0605912240062
"6991","Stx16","Rab6b",3.06047269927376
"6992","Cox6a2","Pde4dip",3.06040479813191
"6993","Zbtb41","Zim1",3.060016205284
"6994","Pfdn5","Rpl35",3.0598427859527
"6995","Prdm9","Zbtb41",3.05968959875099
"6996","Tnrc6a","Ago1",3.05968145634233
"6997","Timm9","Timm22",3.05966944043485
"6998","Trappc1","0610009B22Rik",3.05945293362493
"6999","Rplp0","Eif5a",3.05874763942938
"7000","Tia1","Prpf40b",3.0583613528579
"7001","Atp5f1","Pmpcb",3.0582465507282
"7002","Gli1","Klf3",3.05764518429146
"7003","Atp5d","Chchd6",3.05750930960153
"7004","Ccnk","Ccnl2",3.05739949230792
"7005","Prdm15","Zfp612",3.05738311007985
"7006","Grpel1","Nadk",3.05734046580119
"7007","Slc35b1","Ssr2",3.05723628048804
"7008","Rpn1","Rab1b",3.05719110194013
"7009","Rpl32","Rpl35",3.05711260493945
"7010","Cfdp1","Actr6",3.057070643418
"7011","Blvra","Map2k1",3.05702239213815
"7012","F13b","Fgg",3.0569891302971
"7013","Itgb1bp1","Slc35f5",3.0569891302971
"7014","Slbp","Eri1",3.0569891302971
"7015","Zfp426","Zfp641",3.05656355828432
"7016","E4f1","Zfp937",3.05646515401963
"7017","Zfp715","Zscan29",3.0562847138815
"7018","Fh1","Ndufc1",3.05616021048468
"7019","Zbtb41","Zkscan7",3.05589088109355
"7020","Cyp2j11","Cyp27a1",3.0558267286815
"7021","Nop10","Ndufa7",3.05572553479874
"7022","Mrpl13","Mrpl3",3.05571797854122
"7023","Prdm9","Zfp213",3.05564463444057
"7024","Ndufs4","Ndufc1",3.0553810454594
"7025","Hsp90aa1","Hspa4l",3.05519776636311
"7026","Mvk","Sqle",3.05494939587697
"7027","Pnp","Txn1",3.05477922511614
"7028","Reep5","Rps14",3.05468131530233
"7029","Zfp513","Zfp707",3.05444512247027
"7030","Ywhae","Hdac7",3.05444100213936
"7031","Sucla2","Uqcrq",3.05396372941277
"7032","Zbtb41","Zfp426",3.05390227162184
"7033","Arf1","Arf3",3.0538623584855
"7034","Zbtb48","Zfp937",3.05383644587528
"7035","Atp5j2","Ndufs3",3.05379645489847
"7036","Hip1","Ift57",3.05375437422845
"7037","Ndufa1","Cyc1",3.05357368992782
"7038","Arhgef1","Akap13",3.05342490929138
"7039","Ndufa3","Ndufa9",3.05340593795654
"7040","Arcn1","Copz1",3.053339746235
"7041","Zfp7","Zfp362",3.05294725532372
"7042","Cox6a2","Ndufb9",3.05278028404632
"7043","Zbtb41","Zfp763",3.05270007844251
"7044","Atp6v0b","Atp6v1g1",3.05268708499534
"7045","Rps14","Rps15a",3.05268238251006
"7046","Acat1","Sdha",3.05244558084678
"7047","Ndufa7","Uqcc2",3.05242646713441
"7048","Eif1","Eif2s2",3.05213813589944
"7049","Eif2s2","Eif1b",3.05213813589944
"7050","Ralgapa2","Sipa1l3",3.05202406317039
"7051","Zfp513","Zfp213",3.05195807921154
"7052","Rps15a","Rps13",3.05192321856657
"7053","Tsc2","Ralgapa2",3.05182609462258
"7054","Cyp2a4","Slc22a5",3.051562058748
"7055","Cyp2j11","Slc22a5",3.05151254211955
"7056","Gapdh","Atp5l",3.05065918447326
"7057","Atp5b","Ywhae",3.05038016176718
"7058","Ssh1","Ssh3",3.0502570773001
"7059","Zim1","Zfp652",3.05015787609864
"7060","Pcgf3","Pcgf5",3.05001278229861
"7061","Dhfr","Mdm4",3.04987090071222
"7062","Itgb6","Spp1",3.04987090071222
"7063","Zfp526","Zfp263",3.04961204553342
"7064","Mdh2","Tpi1",3.04954906770513
"7065","Snrpd1","Sae1",3.04945138116136
"7066","Brd1","Meaf6",3.04932455164635
"7067","Atxn7","Taf9b",3.04932455164635
"7068","Dlc1","Arhgap21",3.04918173017063
"7069","Slc38a9","Lamtor5",3.04916404740038
"7070","Cblb","Spry1",3.04906620225938
"7071","Ctsb","Ctsd",3.0490236028586
"7072","Uqcr11","Uqcc2",3.04887134270871
"7073","Qdpr","Pah",3.04870666997522
"7074","Zbtb40","Zfp763",3.04865178799901
"7075","Atp5k","Naa38",3.04851171257337
"7076","Eno1","Atp5g3",3.0484686387274
"7077","Brpf3","Meaf6",3.04819417187582
"7078","Eif2s1","Eif2ak4",3.04812604898416
"7079","Fbxw11","Per1",3.04806708490446
"7080","Timm17a","Timm17b",3.04788709797685
"7081","Zkscan3","Zbtb49",3.04777328612681
"7082","Taf10","Atxn7",3.04766950701264
"7083","Atp5c1","Atp5e",3.0475752191162
"7084","Gtf2h2","Ccnh",3.04746524693633
"7085","Hcfc1","Tfcp2l1",3.04742039887219
"7086","Ehmt1","Tfcp2l1",3.04742039887219
"7087","Sall1","Tfcp2l1",3.04742039887219
"7088","Acvr2b","Smad2",3.04733913063478
"7089","Utp18","Wdr36",3.04704672771368
"7090","Cox6a1","Rpl18a",3.04703849195198
"7091","Rpl30","Rps24",3.04669871540455
"7092","Chchd1","Atp5e",3.04667391359885
"7093","Ndufs8","Ndufb6",3.04665899841439
"7094","Rpia","Tkt",3.04655273572052
"7095","Atp5b","Ndufa9",3.04639342343012
"7096","Taf6l","Atxn7",3.04637290973028
"7097","Ywhae","Rps3",3.0462963244272
"7098","Actn1","Macf1",3.04624601213845
"7099","Cox6b1","Dbi",3.04606221639301
"7100","Kat6b","Meaf6",3.04574899176419
"7101","Zfp523","Zfp629",3.04564757841513
"7102","Rplp0","Ywhae",3.04539797930465
"7103","Ewsr1","Ywhae",3.04539797930465
"7104","Ywhae","Arhgap33",3.04539797930465
"7105","Ndufs1","Chchd3",3.04524672312164
"7106","Dld","Sdhb",3.04509063028854
"7107","Zfp513","Zfp334",3.0449321887163
"7108","Fmn1","Fmnl1",3.04453262016455
"7109","Rpl39","Rps27l",3.04427428669351
"7110","Rps17","Snrpe",3.04419808371449
"7111","Psma7","Pomp",3.04401586416748
"7112","Sdhaf2","Acyp2",3.04385629844819
"7113","Atp5o","Ndufs3",3.04383321499563
"7114","Mpp5","Ppcdc",3.04378452887272
"7115","Cpt1a","Cpt1c",3.04354949024696
"7116","Atp5e","Ndufv2",3.04336472165278
"7117","G6pdx","Tkt",3.04329448659496
"7118","Abr","Arhgap21",3.04326598922717
"7119","Ndufb2","Bola3",3.04307727127002
"7120","Chchd3","Ndufa6",3.04286905336289
"7121","Cd63","Kit",3.04286875867274
"7122","Klf10","Zfp362",3.04251505633215
"7123","Zfp937","Zbtb49",3.04251505633215
"7124","Txndc5","Sgpl1",3.04250014621744
"7125","Klf2","Klf3",3.0424148782904
"7126","Cox5a","Ndufa7",3.04208024888749
"7127","Pabpc1","Carm1",3.04199734824419
"7128","Hoxa5","Hoxd3",3.04161299920497
"7129","Ndufb2","Naa38",3.04155839930058
"7130","Fbrs","Pcgf5",3.04126749357806
"7131","Atp5g3","Atp5j2",3.04094662098942
"7132","Hsp90b1","Creld2",3.04093115356977
"7133","Rab6b","Sys1",3.04065542744024
"7134","Zfp513","Zfp612",3.04064298264188
"7135","Mlx","Mlxipl",3.04061504171932
"7136","Psmb1","Psmd6",3.04051981736575
"7137","Ufc1","Ufm1",3.04024912220621
"7138","AA986860","Homer1",3.04013361770444
"7139","Ndufa4","Ndufa13",3.04003715387876
"7140","Psma7","Psmb3",3.039978005791
"7141","Hoxa3","Hoxb4",3.03977230750684
"7142","Ssr4","Ssr3",3.0396605242704
"7143","Dbi","Rps27l",3.03963328901841
"7144","Sart1","Lsm6",3.03961672017772
"7145","Atp5o","Uqcrfs1",3.03951672504854
"7146","Fbxw11","Rbx1",3.03950158828707
"7147","Atp6v1e1","Atp6v0c",3.03878568177083
"7148","Hsph1","Ahsa1",3.03876769308863
"7149","Rab7","Vps41",3.03847222212858
"7150","Cyp2a4","Cyp4f17",3.03846451107802
"7151","Hmgcl","Mccc1",3.03819448872264
"7152","Rps18","Tuba1b",3.03812070958293
"7153","Ctnnb1","Bcl9",3.03808158703737
"7154","Cox7a2","Rpl26",3.03796139146266
"7155","Cox6c","Atp5d",3.03776451247791
"7156","Sdhb","Mpc2",3.03764179462678
"7157","Pabpc4","Rpl39",3.03755642661895
"7158","Bcar1","Tns1",3.0372468958717
"7159","Zbtb48","Zfp142",3.03705371818455
"7160","Atp5j2","Anapc13",3.03686906852067
"7161","Slc22a5","Svopl",3.03653243983354
"7162","Vta1","Chmp2a",3.03649181067772
"7163","Etfa","Ghitm",3.03632379237501
"7164","Ndufa6","Sdhb",3.03623751138434
"7165","Pdha1","Atp5g3",3.03598452743609
"7166","Nfkb1","Commd2",3.03571666059224
"7167","Cope","Copb1",3.03567917767555
"7168","Bet1","Ssr3",3.03565783567205
"7169","Sucla2","Cyc1",3.03534820085702
"7170","Tmed2","Tmed7",3.03497936979784
"7171","Ndufb7","Pmpcb",3.03496456537209
"7172","Cox6a2","Hspb6",3.03452581355009
"7173","Ndufc1","Snrpg",3.03408780479958
"7174","Eif2b1","Eif2ak4",3.0339558512926
"7175","Timm8b","Tmem256",3.03355638169364
"7176","Acot13","Mrpl42",3.03352161213843
"7177","Hoxb5","Hoxd3",3.03349895415636
"7178","Hdac2","Pml",3.03334565153159
"7179","Chchd3","Ndufs3",3.03333973294502
"7180","Vwa8","Nudcd1",3.03332149207563
"7181","Krr1","Nat10",3.03315460202361
"7182","Psmc2","Psmd1",3.03295600598585
"7183","Zfp35","Zfp142",3.03282328969522
"7184","Sucla2","Coq9",3.03270884572294
"7185","Dennd5b","Dennd1c",3.03234998731477
"7186","Ndufs4","Ndufa12",3.03227066842146
"7187","Ndufb11","Pdha1",3.0322363811747
"7188","Ndufc2","Atp5h",3.03191598256558
"7189","Zfp384","Zfp263",3.03189332540728
"7190","Lamtor1","Lamtor2",3.03175796883716
"7191","Sart1","Lsm7",3.03168661043082
"7192","Gli1","Klf7",3.03125017806883
"7193","Cdk1","Mcm5",3.03112358601152
"7194","Mdh2","Uqcrh",3.03104572898656
"7195","Uqcrh","Sdhb",3.03104558345831
"7196","Ube2g2","Ube2d3",3.03091669224045
"7197","Acaa1a","Hsd17b4",3.03077906624617
"7198","Tmem199","Erlin1",3.03076011372696
"7199","Gli1","Zfp398",3.03062346330171
"7200","Atp5b","Atp5j2",3.03041578144962
"7201","Crip1","Ndufs2",3.0303782008998
"7202","Nfkb1","Commd10",3.03030255495605
"7203","Flnb","Syne1",3.02996234582383
"7204","Hif1a","Esrra",3.02987840466199
"7205","Cdc42","Fmnl1",3.0298382533997
"7206","Cisd1","Uqcrfs1",3.02971252397333
"7207","Polr3k","Polr2f",3.02966226951116
"7208","Ndufb6","Atp5d",3.02957829220873
"7209","Ndufs6","Ndufa9",3.02953465397604
"7210","Dut","Set",3.02951842941934
"7211","Suclg1","Atp5d",3.02940791305195
"7212","Rraga","Lamtor2",3.02925465337808
"7213","Sh3bp1","Dlc1",3.02916489636914
"7214","Ndufb3","Atp5h",3.02914123852702
"7215","Chchd6","Ndufb8",3.02912901175796
"7216","Tuba1c","Tubb2a",3.02905786332371
"7217","Eno1","Pgk1",3.0285575904245
"7218","Fbrs","Pcgf3",3.02852694624903
"7219","Nck1","Mink1",3.02831920709582
"7220","Trappc2l","Uqcrh",3.02828743032387
"7221","Sec22b","Tmed2",3.02813899736952
"7222","Fbxw11","Skp1a",3.02803392165879
"7223","Ndufa5","Anapc13",3.0278792743693
"7224","Eif2b1","Eif2s2",3.02782700477201
"7225","Klf10","Zfp384",3.02766968671199
"7226","Pop5","Rpp21",3.02727527646175
"7227","Pop5","Rpp40",3.02727527646175
"7228","Rpp14","Rpp21",3.02727527646175
"7229","Rpp40","Pop4",3.02727527646175
"7230","Pop4","Rpp21",3.02727527646175
"7231","Cdc34","Rbx1",3.02710469644035
"7232","Pcgf2","Pcgf5",3.02688943548196
"7233","Cyp2j5","Cyp4a14",3.02673378039572
"7234","Ring1","Bcor",3.02671131779812
"7235","Ndufa6","Coq9",3.02662561060583
"7236","Polr2a","Smarca4",3.02622787857786
"7237","Mrps21","Ndufc1",3.02588545254071
"7238","Ddx58","Oas2",3.02583608835721
"7239","Zfp9","Zbtb49",3.0257967957175
"7240","Eif4ebp3","Eif4e",3.02560026973174
"7241","Gli1","Zfp467",3.02552401572825
"7242","Gbp7","Parp14",3.0254541454849
"7243","Zbtb48","Zfp408",3.02541401377039
"7244","Fkbp1a","Sod1",3.02518764897741
"7245","Ost4","Stt3b",3.02496322092634
"7246","Pdk2","Isoc2a",3.02496322092634
"7247","Cox7a2","Mpc2",3.02484958174796
"7248","Cyp4f17","Cyp2j13",3.02468805851072
"7249","Slc25a4","Ldha",3.02438159024882
"7250","Dbi","Ndufa1",3.02406537055276
"7251","Stat2","Adar",3.02384004513601
"7252","Atp5k","Pmpcb",3.02378527277529
"7253","Zfp384","Zfp398",3.02374871750476
"7254","Ulk1","Atg9a",3.02312310935577
"7255","Zfp7","Zbtb49",3.02299646599272
"7256","Setd1a","Cxxc1",3.02293085427914
"7257","Hspa5","Mks1",3.02280494871798
"7258","Hspa5","Set",3.02280494871798
"7259","Etfb","Ndufc1",3.02165907036829
"7260","Etfb","Uqcrc2",3.02163884944775
"7261","Mdh2","Uqcrfs1",3.02158300968449
"7262","Tnrc6a","Pan3",3.02146185505944
"7263","Cs","Sucla2",3.02136753247532
"7264","Rexo2","Zmpste24",3.02089213211002
"7265","Stip1","Tagln2",3.02080723444737
"7266","Fkbp2","Gpx4",3.02075569027352
"7267","Ndufs7","Echs1",3.02065509198178
"7268","Snrpg","Rpl22l1",3.02061565349095
"7269","Prmt1","Dazap1",3.0200050610581
"7270","Uqcrh","Snrpg",3.01990595644497
"7271","Zbtb48","Rbak",3.01951687203655
"7272","Lef1","Ep300",3.01909090017421
"7273","Nhp2","Rpf2",3.0187141834333
"7274","Fkbp2","Sumo3",3.01864150709025
"7275","Tnpo2","Dazap1",3.01853487011294
"7276","H2afx","Rbbp4",3.0184787154592
"7277","Zfp954","Hic2",3.01826197487117
"7278","Trp53","Ube2n",3.01825686310553
"7279","Idh3g","Ndufa12",3.01820688221801
"7280","Acads","Coq9",3.01816755326354
"7281","Mdh2","Cox14",3.01814947906564
"7282","Ndufb11","Cs",3.01814835142454
"7283","Capns1","Gca",3.01803829913024
"7284","Polr3a","Znrd1",3.01796734170102
"7285","Cyp27a1","Cyp2j13",3.01795225381784
"7286","Ppp1r12a","Ppp1r12c",3.01778013621993
"7287","Ndufb8","Naa38",3.01764617391609
"7288","Lamtor1","Rraga",3.01744483562538
"7289","Ndufb6","Sdhd",3.01742693150209
"7290","Ppif","Sod1",3.01683993551205
"7291","Pdha1","Atp5d",3.01683648095741
"7292","Zfp3","Zfp213",3.01653982732705
"7293","Emg1","Mphosph10",3.01652229067281
"7294","Myh9","Nphp1",3.01636662313126
"7295","Fdft1","Mvd",3.0162412173006
"7296","Ptpn18","Ptprm",3.01614322420369
"7297","Cycs","Psma6",3.01595514055043
"7298","Rps3a1","Atp5g3",3.01509771170117
"7299","Zfp362","Zfp707",3.0150731705919
"7300","Idh3g","Uqcr11",3.0145506014278
"7301","Atp5l","Nop10",3.01435700734669
"7302","Arnt","Hif1a",3.0143298361686
"7303","Psma1","Txnl1",3.01419539055314
"7304","Zscan26","Hic2",3.01405360642025
"7305","Dld","Sucla2",3.01367213315575
"7306","Ndufb11","Ndufs4",3.01317033684813
"7307","Zfp715","Zfp142",3.01315396562313
"7308","Trappc4","Trappc6a",3.01305597928445
"7309","Prickle3","Pdlim7",3.0130154726462
"7310","Gtf2b","Ssu72",3.01298809505488
"7311","Mdh2","Ndufa4",3.01285408102058
"7312","Zfp629","Zfp142",3.01251324169607
"7313","0610010K14Rik","Bptf",3.01236456863717
"7314","Csad","Pxdn",3.0120716277936
"7315","Prkab2","Prkag3",3.01205606653298
"7316","Anapc11","Anapc13",3.01204990022552
"7317","Oasl2","Zbp1",3.01194473412215
"7318","Polr1c","Rps14",3.01193413860142
"7319","Ndufa3","Snrpg",3.01187880065459
"7320","Ssr1","Stt3a",3.01187711044008
"7321","Crcp","Znrd1",3.01152846970012
"7322","Tbl1xr1","Smarcd1",3.01140488655756
"7323","Mphosph10","Utp20",3.01131792227943
"7324","Plekhg2","Spata13",3.01131705565695
"7325","Med19","Med13l",3.01114544214965
"7326","Atp5c1","Eno1",3.01104295315167
"7327","Zfp35","Zbtb49",3.01088322968076
"7328","Atp5j","Ndufa7",3.01084790363666
"7329","Chchd1","Rpl22l1",3.01078324454397
"7330","Wdr36","Utp20",3.01078237833804
"7331","Zfp763","Klf7",3.0106922745515
"7332","2410015M20Rik","Ndufc1",3.01049780158473
"7333","Ercc2","Ccnh",3.01035370783234
"7334","Prdm9","Zfp236",3.01031023280029
"7335","Nip7","Ebna1bp2",3.01006291863905
"7336","Gli1","Prdm9",3.00998014651759
"7337","Zcchc14","Nfic",3.00996803004
"7338","Emg1","Nat6",3.00996803004
"7339","Vps4b","Chmp5",3.00969604470424
"7340","Tnrc6b","Ago1",3.00969139520635
"7341","Cisd1","Ndufb7",3.00916604621352
"7342","Rps18","Eef1b2",3.00912661151324
"7343","Lamtor5","Lamtor2",3.00887021689664
"7344","Timm8b","Ndufa7",3.00853436949819
"7345","Gli1","Zfp763",3.00844961866824
"7346","Ndufa4","Uqcrfs1",3.00828789910543
"7347","Skiv2l","Wdr61",3.00777798871923
"7348","Rbbp4","Sae1",3.00772581629622
"7349","Rps17","Snrpg",3.0076209496749
"7350","Rps3a1","Rps15a",3.00730185945349
"7351","2410015M20Rik","Atp5j2",3.00714429881896
"7352","Sucla2","Ndufa8",3.00710325714567
"7353","Gnb5","Mapk3",3.00705148980319
"7354","Ndufb11","Mrpl51",3.00699135364357
"7355","Chd4","Ep300",3.00660385069227
"7356","Cdk1","Cdc37",3.00646923159138
"7357","Fuca2","Fuca1",3.00642780884732
"7358","Ppp1cc","Skp1a",3.0061402806657
"7359","Zbtb41","Zfp467",3.00592159203075
"7360","Ndufc2","Ndufb2",3.00587744576524
"7361","Dlc1","Arhgap17",3.00583428234154
"7362","Cyp4a12a","Pik3r5",3.00562669092687
"7363","Vps4b","Chmp3",3.00550983628409
"7364","Zfp334","Zbtb49",3.00548495259227
"7365","Romo1","Ndufb2",3.00544728000773
"7366","Rps8","Eef1b2",3.00521286354615
"7367","Nap1l4","Hist1h2bc",3.00514604302316
"7368","Lims2","Prickle2",3.00513547721835
"7369","Acat1","Aifm1",3.00505903442763
"7370","Eif2s1","Eif2b2",3.00488228045811
"7371","Mpc2","Ndufs7",3.00455984131645
"7372","Prmt1","Pabpc1",3.00394837183103
"7373","Zbtb40","Rbak",3.00373611849045
"7374","Patl1","Lsm6",3.00365225807354
"7375","Uqcr11","Romo1",3.00314861041147
"7376","2410015M20Rik","Ndufa5",3.00299962930967
"7377","Arhgap31","Arhgap4",3.00294795374975
"7378","Cideb","Dffb",3.00270753844211
"7379","Ascc2","Igsf9",3.00269090516144
"7380","Plagl1","Zfp612",3.00259742112075
"7381","Unc45b","Ahsa1",3.00208379098808
"7382","Chchd1","Ndufb7",3.00174282450416
"7383","Zfp362","Zfp213",3.00172045054978
"7384","Zfp609","Rere",3.00169228180448
"7385","Cox7a2","Chchd1",3.00159162916748
"7386","Tle2","Uty",3.00155838350565
"7387","Zbtb40","Zfp629",3.00142207250474
"7388","Sdhaf2","Ndufa12",3.00119474777739
"7389","Med19","Polr2i",3.00108386202169
"7390","Med19","Med11",3.00105705994065
"7391","Bbip1","Bbs7",3.001027581382
"7392","Ssr3","Tmed10",3.00096531893155
"7393","Ndufb11","Acot13",3.00078072096107
"7394","Stat2","Parp14",3.00065350307386
"7395","Zbtb48","Zfp715",3.00054387770206
"7396","Vps4a","Chmp2a",2.99992086727457
"7397","Hoxa9","Hoxb3",2.99985825094222
"7398","Med1","Cdk8",2.99973117726199
"7399","Ptpn4","Ptprm",2.99969995032984
"7400","Ndufa4","Rps13",2.99940800020681
"7401","S100a1","Uqcr11",2.9993448545506
"7402","Zfp287","Hic2",2.99917206742771
"7403","Arhgap33","Stard8",2.9989608219721
"7404","Actr2","Myo1e",2.99878446463822
"7405","Sgpl1","Slc22a5",2.99868643231116
"7406","Hic2","Zscan29",2.99853817278154
"7407","Ehd1","Snap29",2.99851598000168
"7408","Polr1a","Nip7",2.99841149244253
"7409","Mphosph6","Skiv2l2",2.99831631455277
"7410","Zfp9","Zbtb40",2.99823866854831
"7411","Arf2","Arf3",2.99795161467887
"7412","Zfp513","Zfp9",2.99790380313948
"7413","Lamtor1","Lamtor5",2.99785065901415
"7414","Atp5j","Uqcrfs1",2.99780430446799
"7415","Atp5g3","Ndufa12",2.99776680038894
"7416","Ezh1","Phf1",2.99767673821862
"7417","Zfp526","Zfp384",2.99732188011649
"7418","Kmt2a","Cxxc1",2.99725447183687
"7419","Rps11","Eef1b2",2.99721766199445
"7420","Atp5l","Naa38",2.99716439380222
"7421","Psmb3","Pomp",2.99712759761451
"7422","Sec11c","Spcs3",2.99692566474755
"7423","Hspa8","Hsp90aa1",2.99680358697947
"7424","Atp5j","Ndufs8",2.99679781881696
"7425","Galk1","Galm",2.99676639712902
"7426","Cdh5","Cd93",2.99655309353989
"7427","Etfa","Idh3g",2.99644708513301
"7428","Rps17","Ndufv3",2.99630408042071
"7429","Klf2","Klf10",2.99626281434735
"7430","Prickle1","Lims2",2.99620982635929
"7431","Ppil3","Cars2",2.99577352632537
"7432","Cyp4b1","Cyp2j13",2.99571511236263
"7433","Irf7","Zbp1",2.99565063334649
"7434","Gnrh1","Mep1a",2.99558026462341
"7435","Spcs2","Tefm",2.99558026462341
"7436","Slc39a1","Plekhm2",2.99558026462341
"7437","Zfp362","Zfp763",2.99534388779352
"7438","Med28","Med13l",2.99489854763419
"7439","Gtf2h1","Gtf2f1",2.99487649099001
"7440","Hoxa5","Hoxb7",2.99481328572915
"7441","Ndufs4","Ndufb3",2.99460454141195
"7442","Uqcrfs1","Atp5h",2.99444387014341
"7443","Acvr1b","Smad2",2.99431501428944
"7444","Rad23b","Cetn2",2.994282906428
"7445","Ciao1","Narfl",2.99399861695792
"7446","Crip1","Sdhc",2.99390973343088
"7447","Rcor3","Phf21b",2.99381662415726
"7448","Cyp2j5","Slc22a5",2.99376880247655
"7449","Zbtb41","Zfp738",2.99350305159624
"7450","Hoxb4","Hoxb8",2.99337900616297
"7451","Eno3","Ldha",2.9933472047328
"7452","Ndufs3","Ndufv3",2.99321148442436
"7453","Rps21","Rps20",2.99306341164197
"7454","Polr1c","Polr2g",2.99305189142092
"7455","Hdac2","Arid1a",2.99277524265563
"7456","Cyp4f17","Cyp2j9",2.99275850823915
"7457","Med1","Med13l",2.9927380831632
"7458","Atp5j","Uqcrc2",2.99245281606341
"7459","Recql5","Polr2d",2.99239066789232
"7460","Znrd1","Polr3h",2.99231102304748
"7461","Pdgfrb","Vegfa",2.99222877218654
"7462","Tmem245","Robo4",2.99222877218654
"7463","Trappc3","Trappc6a",2.99209529442214
"7464","Med12","Med11",2.99207038054055
"7465","Cox6b1","Ldha",2.99197243899289
"7466","Zfp35","Hic2",2.99196006179318
"7467","Atp5j2","Rps27l",2.99188223750002
"7468","Atp5o","Uqcrc2",2.99179847081768
"7469","Rplp0","Rpl32",2.99164377853526
"7470","Ring1","Pcgf5",2.99095269090958
"7471","Ndufa6","Uqcrb",2.99069035281696
"7472","Zfp526","Zscan29",2.99064543681516
"7473","Akr1b8","Akr1b10",2.99053875700884
"7474","Dpy30","Cxxc1",2.99039660151061
"7475","Ikbkb","Nlrc5",2.99031603485969
"7476","Rcor1","Phf21b",2.99028422452807
"7477","Atp6v1f","Atp6v1c1",2.99025461161887
"7478","Car11","Car14",2.9901119048177
"7479","Ndufb5","Acot13",2.9897991193136
"7480","Uqcrh","Tmem256",2.98977145585059
"7481","Fkbp2","Tagln2",2.98959861946037
"7482","Cs","Ndufb8",2.98937627432065
"7483","Mdh2","Sucla2",2.98922194315242
"7484","Hoxc5","Hoxc6",2.98916851888998
"7485","Pafah1b1","Dynll1",2.98899732741734
"7486","Plekhg1","Arhgef25",2.98890133432019
"7487","Sec61b","Tmed10",2.9888948339501
"7488","Atp5o","Ndufs7",2.98887523910776
"7489","Slc22a12","Pdzk1",2.98858627222876
"7490","Cxxc1","Kmt2b",2.98822769332651
"7491","Ndufa8","Atp5h",2.98812204780211
"7492","Cox6c","Snrpg",2.98799182992229
"7493","Txndc5","Psmc3",2.98795667256832
"7494","Zfp362","Zfp937",2.98754631967722
"7495","Psma2","Pomp",2.98748768693576
"7496","Npnt","Egfl6",2.98735002198691
"7497","Jag2","Notch1",2.98732564468241
"7498","Ndufb11","Atp5b",2.98697733052791
"7499","Med11","Med28",2.98674410659441
"7500","Mrrf","Samm50",2.98635736913684
"7501","Gli1","Zfp287",2.98606405717487
"7502","Ptpn18","Ptprb",2.98604618302102
"7503","Smarce1","Arid2",2.98583099113921
"7504","2410015M20Rik","Trappc2l",2.98560984454684
"7505","S100a1","Atp5e",2.98538878337013
"7506","Alb","Rbp4",2.98519131186436
"7507","Sart1","Zmat2",2.98480651853538
"7508","Sumo1","Sae1",2.98465969555673
"7509","Pdcd6ip","Vps4b",2.98464043076001
"7510","Skiv2l","Skiv2l2",2.98463436074189
"7511","Tomm7","Snrpg",2.98427264490965
"7512","Med1","Med11",2.98418409564397
"7513","Lpp","Prickle3",2.98413150437432
"7514","Chchd1","Tmem256",2.98406251487381
"7515","Rcc1","Cdk2",2.98387137001941
"7516","Trappc4","0610009B22Rik",2.98380568134166
"7517","Brk1","Cacna1d",2.98368814830201
